#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -438813.6689944509 9.101905065355822
10 60 -5 -4 0.5 1 95366.94518075894 1.118764929211466
10 60 -5 -4 1 1.5 90752.61317973421 3.586930883480818
10 60 -5 -4 1.5 2 70544.44092688044 2.52146580585395
10 60 -5 -4 2 2.5 55271.36059210453 1.839591122792626
10 60 -5 -4 2.5 3 44274.20879688524 1.611752656281169
10 60 -5 -4 3 3.5 36197.69781162591 1.093530571444717
10 60 -5 -4 3.5 4 30102.5854420644 0.856356474061613
10 60 -5 -4 4 4.5 25385.2162930369 0.720889488067769
10 60 -5 -4 4.5 5 21653.1516606192 0.5571869774939842
10 60 -5 -4 5 5.5 18645.1656427851 0.4574360541409987
10 60 -5 -4 5.5 6 16182.17058070997 0.3766347825931007
10 60 -5 -4 6 6.5 14138.27440040722 0.3107670816953032
10 60 -5 -4 6.5 7 12422.76209129291 0.2551542263681768
10 60 -5 -4 7 7.5 10968.83893650407 0.2097628733099555
10 60 -5 -4 7.5 8 9726.3207790334 0.1725708231533645
10 60 -5 -4 8 8.5 8656.847338703496 0.1444497941902227
10 60 -5 -4 8.5 9 7730.555640562733 0.1221339718313175
10 60 -5 -4 9 9.5 6923.93137632595 0.1039004619187835
10 60 -5 -4 9.5 10 6218.144811490853 0.08894087923363259
10 60 -5 -4 10 10.5 5597.971674083552 0.07572536618590675
10 60 -5 -4 10.5 11 5050.968801183207 0.06436140119694755
10 60 -5 -4 11 11.5 4566.859262892131 0.1904813263236065
10 60 -5 -4 11.5 12 4137.091565576689 0.1361783687116258
10 60 -5 -4 12 12.5 3754.496246398643 0.09435764499266952
10 60 -5 -4 12.5 13 3413.010979411764 0.06097570635165539
10 60 -5 -4 13 13.5 3107.495144289444 0.0348185794678102
10 60 -5 -4 13.5 14 2833.558775412238 0.02789703285907308
10 60 -5 -4 14 14.5 2587.425908396143 0.02452104914164011
10 60 -5 -4 14.5 15 2365.843668382093 0.02195408067291282
10 60 -5 -4 15 16 4151.472711592245 0.1934837705821337
10 60 -5 -4 16 17 3496.134152877453 0.02887735097738187
10 60 -5 -4 17 18 2957.141607860131 0.02379024199717605
10 60 -5 -4 18 19 2511.34727204472 0.01916931515006581
10 60 -5 -4 19 20 2140.70956614641 0.0158154170680973
10 60 -5 -4 20 21 1831.088509252441 0.01312115845166772
10 60 -5 -4 21 22 1571.307779816429 0.01320132976138666
10 60 -5 -4 22 23 1352.436379623309 0.01422986246188884
10 60 -5 -4 23 24 1167.330780645158 0.01024940894740212
10 60 -5 -4 24 25 1010.229518004113 0.01177305737826373
10 60 -5 -4 25 26 876.4408354349729 0.01493697447074283
10 60 -5 -4 26 27 762.1459918413032 0.0122533657039412
10 60 -5 -4 27 28 664.221894616304 0.01070422087991574
10 60 -5 -4 28 29 580.0880645947123 0.01133424798319993
10 60 -5 -4 29 30 507.6083795986213 0.01049139739416205
10 60 -5 -4 30 31 445.0158101676674 0.009378324098122448
10 60 -5 -4 31 32 390.8357364766089 0.009534889934741386
10 60 -5 -4 32 33 343.8306921166132 0.00966015665909481
10 60 -5 -4 33 34 302.9641137245339 0.008569683131725014
10 60 -5 -4 34 35 267.3634813364642 0.007264417207125007
10 60 -5 -4 35 36 236.2911830821039 0.006868155667348219
10 60 -5 -4 36 37 209.1208396796164 0.006366000498843505
10 60 -5 -4 37 38 185.3211289499165 0.005765911332417772
10 60 -5 -4 38 39 164.4398916788902 0.005128146080238594
10 60 -5 -4 39 40 146.0901592429084 0.004600047308656485
10 60 -5 -4 40 42 245.6447918828844 0.007876650469739843
10 60 -5 -4 42 44 195.177444678484 0.005442342706743375
10 60 -5 -4 44 46 155.7123641315837 0.002731975260644504
10 60 -5 -4 46 48 124.6981735512152 0.0008941952101793049
10 60 -5 -4 48 50 100.2121982471721 0.0004976148132129765
10 60 -5 -4 50 52 80.79766421379513 0.00206651497653354
10 60 -5 -4 52 54 65.34276127696545 0.0003200732395214345
10 60 -5 -4 54 56 52.99410200384408 0.0002571400006701197
10 60 -5 -4 56 58 43.09282230310352 0.0002088723028208506
10 60 -5 -4 58 60 35.12783357088699 0.000170247006032298
10 60 -5 -4 60 65 62.31485968042121 0.0002991942024266336
10 60 -5 -4 65 70 38.05756809227258 0.0001822587183042401
10 60 -5 -4 70 80 38.10561703194418 0.0008872370887402781
10 60 -5 -4 80 90 14.92168042311014 0.0004339218154800761
10 60 -5 -4 90 100 5.942666911028337 0.00018665106636373
10 60 -4 -3.5 0 0.5 -302176.8390728243 5.757216796569992
10 60 -4 -3.5 0.5 1 42749.89586447052 1.460322479892056
10 60 -4 -3.5 1 1.5 48736.48485694928 1.6248038122867
10 60 -4 -3.5 1.5 2 39437.83120317726 1.339293823271873
10 60 -4 -3.5 2 2.5 31541.61277502326 1.112811503906414
10 60 -4 -3.5 2.5 3 25613.62996822542 0.9022854657414427
10 60 -4 -3.5 3 3.5 21159.88215496153 0.7168822117237141
10 60 -4 -3.5 3.5 4 17748.73941074421 0.5649823008498061
10 60 -4 -3.5 4 4.5 15080.24572694181 0.4480733539148787
10 60 -4 -3.5 4.5 5 12951.71067380424 0.3545870720936364
10 60 -4 -3.5 5 5.5 11224.72991376527 0.2810596298440942
10 60 -4 -3.5 5.5 6 9802.650264277683 0.220868340207744
10 60 -4 -3.5 6 6.5 8616.877515326998 0.1753182623524481
10 60 -4 -3.5 6.5 7 7617.223979987521 0.1415446396413245
10 60 -4 -3.5 7 7.5 6766.66614025578 0.116457407812959
10 60 -4 -3.5 7.5 8 6037.063884129047 0.09796462164467812
10 60 -4 -3.5 8 8.5 5406.774716635181 0.08336610485184792
10 60 -4 -3.5 8.5 9 4859.036495530551 0.0712395460695916
10 60 -4 -3.5 9 9.5 4380.3459561042 0.06076221212697419
10 60 -4 -3.5 9.5 10 3960.048631825458 0.05157895758111408
10 60 -4 -3.5 10 10.5 3589.474996256788 0.04413042038777348
10 60 -4 -3.5 10.5 11 3261.404791150623 0.03769476615161693
10 60 -4 -3.5 11 11.5 2969.979329196794 0.1246803350927621
10 60 -4 -3.5 11.5 12 2710.315078797725 0.09634983349360482
10 60 -4 -3.5 12 12.5 2478.226175929836 0.07161441331390961
10 60 -4 -3.5 12.5 13 2270.210837091316 0.05003182761947755
10 60 -4 -3.5 13 13.5 2083.333200363643 0.03443544341689631
10 60 -4 -3.5 13.5 14 1915.048880597812 0.02380317874440152
10 60 -4 -3.5 14 14.5 1763.145057645468 0.01496123950528272
10 60 -4 -3.5 14.5 15 1625.741160972288 0.01311567733910124
10 60 -4 -3.5 15 16 2889.390838290205 0.02255361651305066
10 60 -4 -3.5 16 17 2476.944172207683 0.06745638943675658
10 60 -4 -3.5 17 18 2133.988637039095 0.09949328482935016
10 60 -4 -3.5 18 19 1847.043427305587 0.01217099340306049
10 60 -4 -3.5 19 20 1605.531841580197 0.01009050615630258
10 60 -4 -3.5 20 21 1401.172803242827 0.008531614629873729
10 60 -4 -3.5 21 22 1227.378478122097 0.007173606031528834
10 60 -4 -3.5 22 23 1078.877665148472 0.006116006523370743
10 60 -4 -3.5 23 24 951.4345171131837 0.005230853591911
10 60 -4 -3.5 24 25 841.6089102457081 0.004877653311268659
10 60 -4 -3.5 25 26 746.5979513140325 0.007501635484914004
10 60 -4 -3.5 26 27 664.1036513115397 0.008562076875819002
10 60 -4 -3.5 27 28 592.2286440195452 0.007620169080041705
10 60 -4 -3.5 28 29 529.4016764475125 0.008050479290204748
10 60 -4 -3.5 29 30 474.3147266223312 0.008850489560359165
10 60 -4 -3.5 30 31 425.8729474496611 0.00935677450388539
10 60 -4 -3.5 31 32 383.1570206964622 0.01035448889297186
10 60 -4 -3.5 32 33 345.3912750667681 0.01087512468257046
10 60 -4 -3.5 33 34 311.9185523577679 0.01047970996927461
10 60 -4 -3.5 34 35 282.1799893584706 0.01012159792003331
10 60 -4 -3.5 35 36 255.6993882293669 0.01007454698469701
10 60 -4 -3.5 36 37 232.069549087559 0.01010096370907831
10 60 -4 -3.5 37 38 210.9403441674013 0.01018795865437028
10 60 -4 -3.5 38 39 192.0095892669034 0.0008349203054649479
10 60 -4 -3.5 39 40 175.0170538988449 0.000754970706310587
10 60 -4 -3.5 40 42 305.7104275666161 0.001306740165546216
10 60 -4 -3.5 42 44 255.8895438007093 0.001081162137978708
10 60 -4 -3.5 44 46 215.1529658730341 0.0009002414094538835
10 60 -4 -3.5 46 48 181.6506468032957 0.0007539156630684829
10 60 -4 -3.5 48 50 153.9507095765228 0.0006347672084530132
10 60 -4 -3.5 50 52 130.9347731389975 0.0005372962406511306
10 60 -4 -3.5 52 54 111.723318422013 0.0004564583474291339
10 60 -4 -3.5 54 56 95.61934158987066 0.0003893964389476423
10 60 -4 -3.5 56 58 82.06679877815424 0.0003332171900609637
10 60 -4 -3.5 58 60 70.61941527222011 0.0002862105369132451
10 60 -4 -3.5 60 65 137.2122149202426 0.0005553411251355556
