#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -655312.1741503925 10.26786361425184
10 60 -5 -4 0.5 1 38860.27725350851 1.263890641996113
10 60 -5 -4 1 1.5 71757.09537636882 1.947085717445589
10 60 -5 -4 1.5 2 62776.84438196669 1.585973373759771
10 60 -5 -4 2 2.5 52148.66270299358 1.302496844858979
10 60 -5 -4 2.5 3 43374.39626583803 1.694394984348037
10 60 -5 -4 3 3.5 36441.78016921772 0.9639275213339715
10 60 -5 -4 3.5 4 30951.35453552989 0.8194371026511362
10 60 -5 -4 4 4.5 26548.17615783011 1.010295141808456
10 60 -5 -4 4.5 5 22966.08595351759 0.5725032377740717
10 60 -5 -4 5 5.5 20012.09215168041 0.4787360751579399
10 60 -5 -4 5.5 6 17546.38324703213 0.3994224704329099
10 60 -5 -4 6 6.5 15466.21110367911 0.33285191620962
10 60 -5 -4 6.5 7 13695.11697658938 0.2776246843241097
10 60 -5 -4 7 7.5 12175.11325171651 0.2322902606774733
10 60 -5 -4 7.5 8 10861.67831837944 0.1945417355000245
10 60 -5 -4 8 8.5 9719.927757307925 0.1652745648189011
10 60 -5 -4 8.5 9 8722.330818763983 0.1407959222106001
10 60 -5 -4 9 9.5 7846.693688826351 0.1205291232263335
10 60 -5 -4 9.5 10 7075.049020201599 0.1034121242519177
10 60 -5 -4 10 10.5 6392.640193737598 0.08853280122093565
10 60 -5 -4 10.5 11 5787.200520453332 0.07568354175236891
10 60 -5 -4 11 11.5 5248.520042975372 0.06576829615096358
10 60 -5 -4 11.5 12 4767.987354973283 0.2197889426515758
10 60 -5 -4 12 12.5 4338.282628023654 0.161090607954975
10 60 -5 -4 12.5 13 3953.183977823131 0.1144682315180034
10 60 -5 -4 13 13.5 3607.357469527828 0.07842074448262792
10 60 -5 -4 13.5 14 3296.195817582523 0.04954611601351644
10 60 -5 -4 14 14.5 3015.717725347514 0.0297691279247374
10 60 -5 -4 14.5 15 2762.468214682048 0.02687414961883405
10 60 -5 -4 15 16 4859.431856026084 0.07695497594613698
10 60 -5 -4 16 17 4104.729538016996 0.2027967080612143
10 60 -5 -4 17 18 3481.304656670475 0.02965569732850781
10 60 -5 -4 18 19 2963.678411402446 0.02394379586712603
10 60 -5 -4 19 20 2531.851659770941 0.01981986880673503
10 60 -5 -4 20 21 2170.008986867199 0.01761247991044002
10 60 -5 -4 21 22 1865.573013923998 0.01813622377289903
10 60 -5 -4 22 23 1608.444287564395 0.01525481225871772
10 60 -5 -4 23 24 1390.488216778709 0.009840324755714391
10 60 -5 -4 24 25 1205.118775049534 0.009894530086739906
10 60 -5 -4 25 26 1046.957909662435 0.01299476467875138
10 60 -5 -4 26 27 911.6039932777021 0.01309905507696385
10 60 -5 -4 27 28 795.4447503682122 0.01305697588065868
10 60 -5 -4 28 29 695.4912701385791 0.01359512963347242
10 60 -5 -4 29 30 609.2612440868157 0.01324639110521275
10 60 -5 -4 30 31 534.6930872018628 0.0125610666754028
10 60 -5 -4 31 32 470.0637984518702 0.01207030221974037
10 60 -5 -4 32 33 413.9263156612527 0.01130103112126335
10 60 -5 -4 33 34 365.0646779580692 0.01010868541203536
10 60 -5 -4 34 35 322.4528470214352 0.008857839844836235
10 60 -5 -4 35 36 285.2223934688728 0.008486093069734579
10 60 -5 -4 36 37 252.6353218099145 0.008254383125716913
10 60 -5 -4 37 38 224.0635590929037 0.008045169839874688
10 60 -5 -4 38 39 198.9721022476805 0.007620227463092988
10 60 -5 -4 39 40 176.9031473853724 0.007079582573965126
10 60 -5 -4 40 42 297.7778188545158 0.01211398099883354
10 60 -5 -4 42 44 236.9358748740316 0.008730091725340117
10 60 -5 -4 44 46 189.2841009992069 0.005249907626847516
10 60 -5 -4 46 48 151.7811520707086 0.002529499290773174
10 60 -5 -4 48 50 122.1309855265972 0.0007853940704194429
10 60 -5 -4 50 52 98.59069764518301 0.001274362301060705
10 60 -5 -4 52 54 79.8271705648698 0.003579902173214577
10 60 -5 -4 54 56 64.81621020834135 0.0003436755353476428
10 60 -5 -4 56 58 52.76605154321229 0.0002797206820943643
10 60 -5 -4 58 60 43.06102966855403 0.0002283037549233313
10 60 -5 -4 60 65 76.52649987949343 0.0004026996010679795
10 60 -5 -4 65 70 46.86134563583278 0.0002460677364837238
10 60 -5 -4 70 80 47.08801105187439 0.001046627362860875
10 60 -5 -4 80 90 18.5325582141012 0.0005470940544896052
10 60 -5 -4 90 100 7.417776836441737 0.0002266401232402515
10 60 -4 -3.5 0 0.5 -387538.6084513597 5.012568096106406
10 60 -4 -3.5 0.5 1 20904.70841314756 0.122790728983091
10 60 -4 -3.5 1 1.5 41727.6738489842 1.399513177391782
10 60 -4 -3.5 1.5 2 36743.51347063779 1.20816509200813
10 60 -4 -3.5 2 2.5 30596.49093893776 1.01639461618106
10 60 -4 -3.5 2.5 3 25490.1399633785 0.8369056290866865
10 60 -4 -3.5 3 3.5 21450.19718445485 0.6765468651465198
10 60 -4 -3.5 3.5 4 18251.34475816171 0.5436571651844133
10 60 -4 -3.5 4 4.5 15687.79782672155 0.4401761724348034
10 60 -4 -3.5 4.5 5 13604.12494839352 0.3568467943168798
10 60 -4 -3.5 5 5.5 11887.39252576372 0.288993588394078
10 60 -4 -3.5 5.5 6 10455.41041206259 0.2329482090826787
10 60 -4 -3.5 6 6.5 9248.035573027575 0.1901080586630997
10 60 -4 -3.5 6.5 7 8220.320890840185 0.1563020419162058
10 60 -4 -3.5 7 7.5 7338.371299119883 0.1302329086929603
10 60 -4 -3.5 7.5 8 6576.094876777264 0.109979506970376
10 60 -4 -3.5 8 8.5 5913.104733190071 0.0936139498362536
10 60 -4 -3.5 8.5 9 5333.376850379996 0.080079877994649
10 60 -4 -3.5 9 9.5 4823.953300892909 0.06834757946126047
10 60 -4 -3.5 9.5 10 4374.396892672758 0.05856013146421901
10 60 -4 -3.5 10 10.5 3976.182764988629 0.05015003015887487
10 60 -4 -3.5 10.5 11 3622.180615815329 0.04333735319050902
10 60 -4 -3.5 11 11.5 3306.491942894431 0.0374313908437216
10 60 -4 -3.5 11.5 12 3024.184969820757 0.1311228522126839
10 60 -4 -3.5 12 12.5 2771.035349404519 0.1005403900753663
10 60 -4 -3.5 12.5 13 2543.455531016032 0.0747176603886146
10 60 -4 -3.5 13 13.5 2338.405725550206 0.05450570215225525
10 60 -4 -3.5 13.5 14 2153.260104901728 0.03964756721052254
10 60 -4 -3.5 14 14.5 1985.729334141341 0.02724737409630507
10 60 -4 -3.5 14.5 15 1833.839780441362 0.01690633102771244
10 60 -4 -3.5 15 16 3266.25777674929 0.04781572813226376
10 60 -4 -3.5 16 17 2807.528051298321 0.02610891890708444
10 60 -4 -3.5 17 18 2424.722612689431 0.07247632402732052
10 60 -4 -3.5 18 19 2103.388325287819 0.09470030451257117
10 60 -4 -3.5 19 20 1832.147596914977 0.01235816108101062
