#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -472194.1995297404 21.83221287431661
10 60 -5 -4 0.5 1 63410.62570396214 0.09275063664972549
10 60 -5 -4 1 1.5 73728.28368421807 2.615437407279387
10 60 -5 -4 1.5 2 59926.05248553622 1.839100312936353
10 60 -5 -4 2 2.5 48075.5119495439 2.394204294731026
10 60 -5 -4 2.5 3 39143.27200710439 1.070944205435808
10 60 -5 -4 3 3.5 32412.53874405623 0.8477638213480532
10 60 -5 -4 3.5 4 27242.96398905731 0.6808157174309599
10 60 -5 -4 4 4.5 23187.52243256767 0.9925994268633076
10 60 -5 -4 4.5 5 19943.32745702981 0.4532342591082852
10 60 -5 -4 5 5.5 17303.27401920919 0.376066261986125
10 60 -5 -4 5.5 6 15122.94238842164 0.3130099790141685
10 60 -5 -4 6 6.5 13299.37093725511 0.2600801120261167
10 60 -5 -4 6.5 7 11757.61513488153 0.2156277088815841
10 60 -5 -4 7 7.5 10441.99432718258 0.1793246757788438
10 60 -5 -4 7.5 8 9310.384435875561 0.149482831464411
10 60 -5 -4 8 8.5 8330.34547547172 0.1264936414427211
10 60 -5 -4 8.5 9 7476.519920310432 0.1078861671812774
10 60 -5 -4 9 9.5 6728.778902314035 0.09221019831693411
10 60 -5 -4 9.5 10 6070.956994497245 0.07932931819505029
10 60 -5 -4 10 10.5 5489.904182065138 0.06796857252720656
10 60 -5 -4 10.5 11 4974.809747320716 0.05813878815661155
10 60 -5 -4 11 11.5 4516.716805536558 0.05046155958825693
10 60 -5 -4 11.5 12 4108.127884081667 0.1811875852608864
10 60 -5 -4 12 12.5 3742.721402393923 0.1354296266777055
10 60 -5 -4 12.5 13 3415.137332172559 0.09859673596884022
10 60 -5 -4 13 13.5 3120.803793942416 0.0694462146539081
10 60 -5 -4 13.5 14 2855.793990131266 0.04628275932418546
10 60 -5 -4 14 14.5 2616.720734494895 0.02793814066944833
10 60 -5 -4 14.5 15 2400.652431160364 0.02092613585955405
10 60 -5 -4 15 16 4232.713821245159 0.03675405532794684
10 60 -5 -4 16 17 3586.668814975611 0.128906491861926
10 60 -5 -4 17 18 3051.626856969555 0.02345890838250853
10 60 -5 -4 18 19 2606.164549611919 0.01901105281558557
10 60 -5 -4 19 20 2233.474426506943 0.01586349713306845
10 60 -5 -4 20 21 1920.266321693732 0.0133421536258993
10 60 -5 -4 21 22 1655.960159155885 0.01274666063454788
10 60 -5 -4 22 23 1432.053470308571 0.01300451476367925
10 60 -5 -4 23 24 1241.688107869179 0.01143067410316689
10 60 -5 -4 24 25 1079.29772097917 0.01204246367592532
10 60 -5 -4 25 26 940.3308346369084 0.01352344663132499
10 60 -5 -4 26 27 821.0537890210971 0.01267172852431031
10 60 -5 -4 27 28 718.3935574223855 0.01176621139961753
10 60 -5 -4 28 29 629.8022381613281 0.01141902456049593
10 60 -5 -4 29 30 553.1593596656223 0.0107845352770255
10 60 -5 -4 30 31 486.6982587506155 0.01023714116786323
10 60 -5 -4 31 32 428.938438413829 0.009987062632831112
10 60 -5 -4 32 33 378.6338580350836 0.009734671784599414
10 60 -5 -4 33 34 334.7344709574465 0.009047466290780903
10 60 -5 -4 34 35 296.3514136598557 0.008101223653795842
10 60 -5 -4 35 36 262.7307427092167 0.007594554916522611
10 60 -5 -4 36 37 233.2305264550588 0.007055563417821986
10 60 -5 -4 37 38 207.3028697194722 0.006587574269616425
10 60 -5 -4 38 39 184.4793888815873 0.006009670151797764
10 60 -5 -4 39 40 164.3583641721611 0.005394434390723291
10 60 -5 -4 40 42 277.481822452751 0.009116240423679756
10 60 -5 -4 42 44 221.6447155494576 0.006803243726977826
10 60 -5 -4 44 46 177.7274762899753 0.004209655829470194
10 60 -5 -4 46 48 143.0228586466482 0.002023254774996985
10 60 -5 -4 48 50 115.4777444193077 0.0006077358752492046
10 60 -5 -4 50 52 93.52636210127203 0.001293326495968472
10 60 -5 -4 52 54 75.96636920100553 0.002859353857502356
10 60 -5 -4 54 56 61.86945291291528 0.0003218042914028274
10 60 -5 -4 56 58 50.51503966467271 0.0002632681619871846
10 60 -5 -4 58 60 41.34097832536282 0.000216117755989842
10 60 -5 -4 60 65 73.80007888825233 0.0003840540402677561
10 60 -5 -4 65 70 45.48007178826836 0.0002375344492406839
10 60 -5 -4 70 80 46.07079047374044 0.0008580612931012865
10 60 -5 -4 80 90 18.32578193064501 0.0004693294859130503
10 60 -5 -4 90 100 7.405136452171096 0.0002106869865539096
10 60 -4 -3.5 0 0.5 -313047.327936007 4.541277227224782
10 60 -4 -3.5 0.5 1 26390.2634703873 0.6290346079185838
10 60 -4 -3.5 1 1.5 39756.68847633909 1.336884429118072
10 60 -4 -3.5 1.5 2 33747.96735656673 1.062677061687282
10 60 -4 -3.5 2 2.5 27640.03228634521 0.8711233755238936
10 60 -4 -3.5 2.5 3 22802.96501429598 0.7057279627733806
10 60 -4 -3.5 3 3.5 19066.27491697935 0.56446417441839
10 60 -4 -3.5 3.5 4 16151.75358246715 0.4499078571298014
10 60 -4 -3.5 4 4.5 13840.79012367213 0.3615710413869238
10 60 -4 -3.5 4.5 5 11977.37636473286 0.2914410031753505
10 60 -4 -3.5 5 5.5 10451.5736495769 0.2346008434360556
10 60 -4 -3.5 5.5 6 9185.05535045429 0.187727253034609
10 60 -4 -3.5 6 6.5 8121.291997675825 0.1517159888480819
10 60 -4 -3.5 6.5 7 7218.567780761089 0.1239028563459215
10 60 -4 -3.5 7 7.5 6445.70360561066 0.1028465643539676
10 60 -4 -3.5 7.5 8 5778.906549744745 0.08698682442991412
10 60 -4 -3.5 8 8.5 5199.726169422772 0.0742162676733642
10 60 -4 -3.5 8.5 9 4693.738718394181 0.06370493186750537
