#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -472826.709418498 19.72841724229511
10 60 -5 -4 0.5 1 66330.22184423688 0.2123491428064881
10 60 -5 -4 1 1.5 75576.48970381207 2.719418119493639
10 60 -5 -4 1.5 2 61173.62749974227 1.90874757898564
10 60 -5 -4 2 2.5 48970.63560330413 1.409313656127779
10 60 -5 -4 2.5 3 39813.95069019982 1.199974619463319
10 60 -5 -4 3 3.5 32931.27510854683 0.8712411538435845
10 60 -5 -4 3.5 4 27653.87883416404 0.6973718984991137
10 60 -5 -4 4 4.5 23519.12006097644 0.8881072485091863
10 60 -5 -4 4.5 5 20214.87685684329 0.4622533401889086
10 60 -5 -4 5 5.5 17528.31247299357 0.3828698285906285
10 60 -5 -4 5.5 6 15311.26659746291 0.3181881346354203
10 60 -5 -4 6 6.5 13458.26337053445 0.2640855444078625
10 60 -5 -4 6.5 7 11892.60377122121 0.2186672362440731
10 60 -5 -4 7 7.5 10557.35777845299 0.181646821582035
10 60 -5 -4 7.5 8 9409.483244925312 0.1512483689093642
10 60 -5 -4 8 8.5 8415.859894234994 0.1278603362115973
10 60 -5 -4 8.5 9 7550.607431164548 0.1089579197441708
10 60 -5 -4 9 9.5 6793.198545065875 0.09304525086918147
10 60 -5 -4 9.5 10 6127.153008311297 0.07999134138844965
10 60 -5 -4 10 10.5 5539.071508228201 0.06848571368482226
10 60 -5 -4 10.5 11 5017.945256917033 0.05855149020771933
10 60 -5 -4 11 11.5 4554.655789222757 0.05078893464724388
10 60 -5 -4 11.5 12 4141.574184497933 0.1792494573492149
10 60 -5 -4 12 12.5 3772.271684669293 0.1334890846687813
10 60 -5 -4 12.5 13 3441.298754222011 0.09667688899162385
10 60 -5 -4 13 13.5 3144.00940147446 0.06755199753524721
10 60 -5 -4 13.5 14 2876.415246165663 0.04448428175692243
10 60 -5 -4 14 14.5 2635.076877821672 0.02624033128540759
10 60 -5 -4 14.5 15 2417.018663260924 0.02101600220066757
10 60 -5 -4 15 16 4260.398137115697 0.03689885432504525
10 60 -5 -4 16 17 3608.869067332731 0.1387544483750389
10 60 -5 -4 17 18 3069.522225552606 0.02354262093149373
10 60 -5 -4 18 19 2620.659267760435 0.01907531939195906
10 60 -5 -4 19 20 2245.265911934165 0.01591480333445361
10 60 -5 -4 20 21 1929.897314293063 0.01338459452199459
10 60 -5 -4 21 22 1663.85590982926 0.01276371642461527
10 60 -5 -4 22 23 1438.548501146506 0.01306237494554807
10 60 -5 -4 23 24 1247.047696004415 0.0113624998080013
10 60 -5 -4 24 25 1083.73335154995 0.0119989454201459
10 60 -5 -4 25 26 944.0115102661719 0.01360217465719415
10 60 -5 -4 26 27 824.1154349695992 0.01268401527340757
10 60 -5 -4 27 28 720.946111266472 0.01173608489500566
10 60 -5 -4 28 29 631.9347990718315 0.01143690902506478
10 60 -5 -4 29 30 554.9443456060339 0.0108118656953593
10 60 -5 -4 30 31 488.194902603849 0.01024891425339547
10 60 -5 -4 31 32 430.1953309110231 0.01001963197813893
10 60 -5 -4 32 33 379.6908995931287 0.009796376713950394
10 60 -5 -4 33 34 335.6245523721195 0.009105752317566385
10 60 -5 -4 34 35 297.1017575735435 0.008149085169748105
10 60 -5 -4 35 36 263.3639367224575 0.007654358370189129
10 60 -5 -4 36 37 233.7653171959846 0.007123849568046126
10 60 -5 -4 37 38 207.7548718489892 0.006656051592585754
10 60 -5 -4 38 39 184.8616526373891 0.006074071358455058
10 60 -5 -4 39 40 164.6818090318115 0.005461341811638931
10 60 -5 -4 40 42 277.9873486996161 0.009257696858810505
10 60 -5 -4 42 44 222.0070424645712 0.006932584938198261
10 60 -5 -4 44 46 177.9870053821109 0.004313188462504058
10 60 -5 -4 46 48 143.2084020146607 0.002109805235619433
10 60 -5 -4 48 50 115.6099308306023 0.0006085735127356884
10 60 -5 -4 50 52 93.62002626650755 0.001245568866977464
10 60 -5 -4 52 54 76.03221468190438 0.002839224051143674
10 60 -5 -4 54 56 61.91522132042671 0.0003221288249193321
10 60 -5 -4 56 58 50.54633962350586 0.0002635029633566432
