#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -479535.59479823 18.67409748060163
10 60 -5 -4 0.5 1 73439.18789289831 0.4840213812858565
10 60 -5 -4 1 1.5 80447.14308942194 3.000973403759417
10 60 -5 -4 1.5 2 64574.73476558851 2.10285753646167
10 60 -5 -4 2 2.5 51466.41542217066 1.546034407809202
10 60 -5 -4 2.5 3 41717.21211658667 1.867002958191733
10 60 -5 -4 3 3.5 34425.23748623945 0.9432368073685211
10 60 -5 -4 3.5 4 28852.74379132483 0.7501628376885492
10 60 -5 -4 4 4.5 24497.94700598482 0.6016995087920805
10 60 -5 -4 4.5 5 21025.07940483953 0.9798391872682259
10 60 -5 -4 5 5.5 18206.54633214959 0.4069582123156579
10 60 -5 -4 5.5 6 15884.24669383418 0.3371592640123708
10 60 -5 -4 6 6.5 13946.06806241257 0.2792219043749355
10 60 -5 -4 6.5 7 12310.61306270271 0.230640582036358
10 60 -5 -4 7 7.5 10917.57510825834 0.1912028096485301
10 60 -5 -4 7.5 8 9721.414714758403 0.1588601177027158
10 60 -5 -4 8 8.5 8687.143844149941 0.1340056140197703
10 60 -5 -4 8.5 9 7787.440890025043 0.1139553912653355
10 60 -5 -4 9 9.5 7000.66899270398 0.09709815943551803
10 60 -5 -4 9.5 10 6309.46758050455 0.08330655449935875
10 60 -5 -4 10 10.5 5699.735607662438 0.07120008584934112
10 60 -5 -4 10.5 11 5159.901810785793 0.06079728424720088
10 60 -5 -4 11 11.5 4680.387443394436 0.2339365693105719
10 60 -5 -4 11.5 12 4253.18643115564 0.1758871636893673
10 60 -5 -4 12 12.5 3871.560060642408 0.1296980902407086
10 60 -5 -4 12.5 13 3529.799135340798 0.09260693701980927
10 60 -5 -4 13 13.5 3223.041279739101 0.06330491974358665
10 60 -5 -4 13.5 14 2947.116874153167 0.04027655824620524
10 60 -5 -4 14 14.5 2698.432302152818 0.02382110704274965
10 60 -5 -4 14.5 15 2473.881204488335 0.02157899407575314
10 60 -5 -4 15 16 4357.521460912824 0.06208039229477436
10 60 -5 -4 16 17 3687.780522772716 0.1650250331585994
10 60 -5 -4 17 18 3133.968353813879 0.02402872279890289
10 60 -5 -4 18 19 2673.5435521147 0.01942767569698844
