#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -476332.4483784831 17.76725997100584
10 60 -5 -4 0.5 1 71502.54679453817 0.4122609462210676
10 60 -5 -4 1 1.5 79022.56200373858 2.941101426258683
10 60 -5 -4 1.5 2 63552.1709396848 2.06124824010476
10 60 -5 -4 2 2.5 50702.94931500527 1.516424255431048
10 60 -5 -4 2.5 3 41127.50703605378 1.714828670112183
10 60 -5 -4 3 3.5 33957.58950814849 0.9267602476538741
10 60 -5 -4 3.5 4 28474.24190023341 0.7379287096300686
10 60 -5 -4 4 4.5 24186.629613422 0.6439944075355015
10 60 -5 -4 4.5 5 20765.74864213259 0.4859120643777715
10 60 -5 -4 5 5.5 17988.18440924212 0.401360508196376
10 60 -5 -4 5.5 6 15698.81906442253 0.3327933130403835
10 60 -5 -4 6 6.5 13787.46879104544 0.2757794202898367
10 60 -5 -4 6.5 7 12174.13029464599 0.2279535989782744
10 60 -5 -4 7 7.5 10799.50773802736 0.1890863200023887
10 60 -5 -4 7.5 8 9618.812201089902 0.157210663337537
10 60 -5 -4 8 8.5 8597.622602276462 0.1327020502776577
10 60 -5 -4 8.5 9 7709.055101040814 0.112930931448318
10 60 -5 -4 9 9.5 6931.813680007144 0.09628846035866445
10 60 -5 -4 9.5 10 6248.808568675161 0.08266812497549836
10 60 -5 -4 10 10.5 5646.155690582525 0.07068918825370929
10 60 -5 -4 10.5 11 5112.459352204616 0.06038175022240466
10 60 -5 -4 11 11.5 4638.284429388458 0.05231353827366547
10 60 -5 -4 11.5 12 4215.743291321239 0.1765722805766927
10 60 -5 -4 12 12.5 3838.19531129024 0.1306146630613512
10 60 -5 -4 12.5 13 3500.013472633051 0.0936828349094867
10 60 -5 -4 13 13.5 3196.404225759547 0.06447947900960571
10 60 -5 -4 13.5 14 2923.256031902057 0.04148610271658981
10 60 -5 -4 14 14.5 2677.024719236865 0.02371323680927162
10 60 -5 -4 14.5 15 2454.645989996116 0.02148208931566842
10 60 -5 -4 15 16 4324.618238908571 0.05290996451913088
10 60 -5 -4 16 17 3661.000157048786 0.1567369216481893
10 60 -5 -4 17 18 3112.064628333371 0.02393909503143732
10 60 -5 -4 18 19 2655.547049157167 0.01936043967316436
10 60 -5 -4 19 20 2274.004383457942 0.01612745952570549
10 60 -5 -4 20 21 1953.668393129808 0.01354314245509158
10 60 -5 -4 21 22 1683.59404992027 0.01298988871735673
10 60 -5 -4 22 23 1454.995739062025 0.01339047674150606
10 60 -5 -4 23 24 1260.797877637204 0.01147169070964082
10 60 -5 -4 24 25 1095.264309277137 0.01216306736978368
10 60 -5 -4 25 26 953.7088568530651 0.01399617570325518
10 60 -5 -4 26 27 832.2922804743521 0.01294636367390467
10 60 -5 -4 27 28 727.8581030708381 0.01190188845362172
10 60 -5 -4 28 29 637.791195355526 0.01166788387160977
10 60 -5 -4 29 30 559.9169629198351 0.01103576088496538
10 60 -5 -4 30 31 492.4256466916671 0.01042152583409006
10 60 -5 -4 31 32 433.8017678693644 0.01020327455881898
10 60 -5 -4 32 33 382.7705814789861 0.01000675895653558
10 60 -5 -4 33 34 338.258735880081 0.009282739308389409
10 60 -5 -4 34 35 299.358378865013 0.008280870862392931
10 60 -5 -4 35 36 265.2999465590655 0.007785733675234496
10 60 -5 -4 36 37 235.4285062780093 0.007250564707163676
10 60 -5 -4 37 38 209.1854762468382 0.006765541864780289
10 60 -5 -4 38 39 186.0936576582213 0.00616107241810937
10 60 -5 -4 39 40 165.7439663015056 0.005540424926749665
10 60 -5 -4 40 42 279.6958274508038 0.009401578003235045
10 60 -5 -4 42 44 223.2840153163883 0.007029368882740528
10 60 -5 -4 44 46 178.9444074037678 0.004351080248397921
10 60 -5 -4 46 48 143.9280516063439 0.002118388740512955
10 60 -5 -4 48 50 116.1519569219063 0.0006057689040233072
10 60 -5 -4 50 52 94.02886853378948 0.001279941255504013
10 60 -5 -4 52 54 76.34087916826941 0.002904168457348533
10 60 -5 -4 54 56 62.14832738817694 0.0003202464961731266
10 60 -5 -4 56 58 50.72231998416648 0.0002618780043874835
10 60 -5 -4 58 60 41.494590122476 0.0002148859138131343
10 60 -5 -4 60 65 74.02925258827011 0.0003815721563000807
10 60 -5 -4 65 70 45.5822119108261 0.0002357552694149945
10 60 -5 -4 70 80 46.12404969838276 0.0008792423048831211
10 60 -5 -4 80 90 18.32063503880769 0.0004766220658325437
10 60 -5 -4 90 100 7.393482020937866 0.0002129571748437087
10 60 -4 -3.5 0 0.5 -317408.0666170972 4.861134055128787
10 60 -4 -3.5 0.5 1 29258.39772975982 0.5400377785990713
10 60 -4 -3.5 1 1.5 41828.16031013239 1.447108841552108
10 60 -4 -3.5 1.5 2 35219.7799570115 1.140739107089757
10 60 -4 -3.5 2 2.5 28730.29388949084 0.9296331082077813
10 60 -4 -3.5 2.5 3 23639.57654843054 0.7496204835260869
10 60 -4 -3.5 3 3.5 19726.01109815259 0.5972959776227071
10 60 -4 -3.5 3.5 4 16683.17126265441 0.4744696310481231
10 60 -4 -3.5 4 4.5 14276.09229836868 0.3801920630630775
10 60 -4 -3.5 4.5 5 12338.803147792 0.3055045935543603
10 60 -4 -3.5 5 5.5 10755.007489296 0.2455059327458002
10 60 -4 -3.5 5.5 6 9442.154172792674 0.1961153488518903
10 60 -4 -3.5 6 6.5 8340.840098559074 0.1581193439251365
10 60 -4 -3.5 6.5 7 7407.296527106885 0.1289197129353852
10 60 -4 -3.5 7 7.5 6608.884717766288 0.1067988917629918
10 60 -4 -3.5 7.5 8 5920.716474569949 0.09016158357735549
10 60 -4 -3.5 8 8.5 5323.517740328604 0.07679453078435472
10 60 -4 -3.5 8.5 9 4802.247821413343 0.06578878372692998
10 60 -4 -3.5 9 9.5 4344.826331613843 0.05630361214389268
10 60 -4 -3.5 9.5 10 3941.592206811627 0.04813294351833974
10 60 -4 -3.5 10 10.5 3584.683257982711 0.04133758669649978
10 60 -4 -3.5 10.5 11 3267.567075019459 0.03563193978152412
10 60 -4 -3.5 11 11.5 2984.865732738052 0.1460319166144473
10 60 -4 -3.5 11.5 12 2732.090674065118 0.1144375031512936
10 60 -4 -3.5 12 12.5 2505.417341000085 0.08835388965599122
10 60 -4 -3.5 12.5 13 2301.610776442444 0.06639174379279211
10 60 -4 -3.5 13 13.5 2117.93245367521 0.04920454020930265
10 60 -4 -3.5 13.5 14 1952.021674030054 0.03637875411823188
10 60 -4 -3.5 14 14.5 1801.828216750077 0.02555909903753673
10 60 -4 -3.5 14.5 15 1665.587884260753 0.01662729625445536
10 60 -4 -3.5 15 16 2970.830809684785 0.05659762842606142
10 60 -4 -3.5 16 17 2558.589052893386 0.01839325414402992
10 60 -4 -3.5 17 18 2214.076227004195 0.05152526801612112
10 60 -4 -3.5 18 19 1924.429065677318 0.07291114948566246
10 60 -4 -3.5 19 20 1679.533253100271 0.0104311840268565
10 60 -4 -3.5 20 21 1471.400840490749 0.008906535831556539
10 60 -4 -3.5 21 22 1293.656186784632 0.007544848759380329
10 60 -4 -3.5 22 23 1141.17366882784 0.006479283560111071
10 60 -4 -3.5 23 24 1009.809370742341 0.005590387014535736
10 60 -4 -3.5 24 25 896.18666465131 0.00486441991972697
10 60 -4 -3.5 25 26 797.5416039478384 0.00632476738837795
10 60 -4 -3.5 26 27 711.5979188602109 0.007491560745620518
10 60 -4 -3.5 27 28 636.4699482986302 0.007678242734300511
10 60 -4 -3.5 28 29 570.5897179520771 0.008286165909566989
10 60 -4 -3.5 29 30 512.6467308765129 0.008913315736663208
10 60 -4 -3.5 30 31 461.540566887038 0.009357038787413785
10 60 -4 -3.5 31 32 416.3439966132795 0.010138058672851
10 60 -4 -3.5 32 33 376.2720079186021 0.01071501169622024
10 60 -4 -3.5 33 34 340.6576340714398 0.01071469514272394
10 60 -4 -3.5 34 35 308.9318347416062 0.01064072508557956
10 60 -4 -3.5 35 36 280.607991014661 0.01064722668081686
10 60 -4 -3.5 36 37 255.2689904127665 0.01063674754229282
10 60 -4 -3.5 37 38 232.5552743201824 0.0106702115320445
10 60 -4 -3.5 38 39 212.1557441390017 0.0009771362169601616
10 60 -4 -3.5 39 40 193.8013935601258 0.0008875476684977457
10 60 -4 -3.5 40 42 339.582129577087 0.001546510698005932
