#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -503470.1222042736 9.636300236510579
10 60 -5 -4 0.5 1 87194.6336781851 0.3269477563881082
10 60 -5 -4 1 1.5 90784.78070871776 3.375171219158801
10 60 -5 -4 1.5 2 72061.65065288547 2.341653295778087
10 60 -5 -4 2 2.5 57108.51377191244 1.690530864070752
10 60 -5 -4 2.5 3 46122.42904395051 1.547913284957758
10 60 -5 -4 3 3.5 37961.8189112207 0.9823435078433249
10 60 -5 -4 3.5 4 31754.7610977708 0.7753288561543741
10 60 -5 -4 4 4.5 26920.97361145523 0.6296175684656191
10 60 -5 -4 4.5 5 23076.86486897257 0.6945478682791872
10 60 -5 -4 5 5.5 19964.00151933699 0.9572776938584866
10 60 -5 -4 5.5 6 17404.06654164388 0.3631266579322983
10 60 -5 -4 6 6.5 15270.94447768521 0.3044590331810468
10 60 -5 -4 6.5 7 13473.41225052927 0.2559955976776109
10 60 -5 -4 7 7.5 11944.08615599694 0.2148587680767378
10 60 -5 -4 7.5 8 10632.18611369288 0.180616605148316
10 60 -5 -4 8 8.5 9498.790535648348 0.1524505028301064
10 60 -5 -4 8.5 9 8513.572351517685 0.1290071690964396
10 60 -5 -4 9 9.5 7652.542344674497 0.1096379126320244
10 60 -5 -4 9.5 10 6896.499019054797 0.09315069073090854
10 60 -5 -4 10 10.5 6229.858646824477 0.07971932750479027
10 60 -5 -4 10.5 11 5639.857517891563 0.0689704978485679
10 60 -5 -4 11 11.5 5115.942027825964 0.2502166154017686
10 60 -5 -4 11.5 12 4649.297520299405 0.1880110956444696
10 60 -5 -4 12 12.5 4232.517076061709 0.1383943223181632
10 60 -5 -4 12.5 13 3859.333860437172 0.09889815635597188
10 60 -5 -4 13 13.5 3524.40840809921 0.06776796716621902
10 60 -5 -4 13.5 14 3223.16615400065 0.04294760075390514
10 60 -5 -4 14 14.5 2951.674139244589 0.02837245842511038
10 60 -5 -4 14.5 15 2706.533486424353 0.02526163525590164
10 60 -5 -4 15 16 4768.676304224746 0.06644300428069982
10 60 -5 -4 16 17 4037.406677850144 0.1776887890009675
10 60 -5 -4 17 18 3432.595304350741 0.02831654480223733
10 60 -5 -4 18 19 2929.618469779291 0.02331674248307536
10 60 -5 -4 19 20 2509.227060313831 0.01935324347141432
10 60 -5 -4 20 21 2156.235839644459 0.01621061702007864
10 60 -5 -4 21 22 1858.569671056674 0.0136224692421365
10 60 -5 -4 22 23 1606.562406536099 0.01163014903477233
10 60 -5 -4 23 24 1392.423053622763 0.01230013683243669
10 60 -5 -4 24 25 1209.833989696382 0.01288862212732056
10 60 -5 -4 25 26 1053.644534700909 0.01357670591551141
10 60 -5 -4 26 27 919.6342607222881 0.01420884344020124
10 60 -5 -4 27 28 804.3277065437795 0.01434512172045288
10 60 -5 -4 28 29 704.8493159394633 0.01436441210353223
10 60 -5 -4 29 30 618.8110318521537 0.01406105774799471
10 60 -5 -4 30 31 544.2207915902744 0.01385993844314726
10 60 -5 -4 31 32 479.410324303456 0.01365804103335222
10 60 -5 -4 32 33 422.9782655781179 0.0134370558126875
10 60 -5 -4 33 34 373.7430853333488 0.01321292794040119
10 60 -5 -4 34 35 330.7055634106054 0.01290289418426482
10 60 -5 -4 35 36 293.017739844016 0.01240112860517684
10 60 -5 -4 36 37 259.9578766838584 0.01192571999820302
10 60 -5 -4 37 38 230.9103845541692 0.01133938413880742
10 60 -5 -4 38 39 205.3488562728813 0.001256468650922216
10 60 -5 -4 39 40 182.8216504730978 0.001113577230398732
10 60 -5 -4 40 42 308.3108729111544 0.001869019882349221
10 60 -5 -4 42 44 245.872606115094 0.001484236600958866
10 60 -5 -4 44 46 196.8114500752186 0.00118141704183472
10 60 -5 -4 46 48 158.0844957694076 0.0009483198347481903
10 60 -5 -4 48 50 127.3847033632291 0.005643690072801633
10 60 -5 -4 50 52 102.9526000057495 0.002431564361756955
10 60 -5 -4 52 54 83.43656456246563 0.0004981434573210208
10 60 -5 -4 54 56 67.79394540626483 0.003208556718092836
10 60 -5 -4 56 58 55.21537324611374 0.0003298117653969257
10 60 -5 -4 58 60 45.0701782890626 0.0002694993547862623
10 60 -5 -4 60 65 80.08102117251254 0.000481648571977189
10 60 -5 -4 65 70 48.96487949773062 0.0002965940727506222
10 60 -5 -4 70 80 48.95268428196454 0.0009422777021441675
10 60 -5 -4 80 90 19.00427520886985 0.0005191887265176831
10 60 -5 -4 90 100 7.435003978512725 0.0002365006973157335
10 60 -4 -3.5 0 0.5 -337800.6786139891 5.578848422679584
10 60 -4 -3.5 0.5 1 37301.16503839342 0.2615473102559918
10 60 -4 -3.5 1 1.5 48349.93576908971 2.114937639678828
10 60 -4 -3.5 1.5 2 40061.08592740032 1.342995195220283
10 60 -4 -3.5 2 2.5 32427.02907451747 0.9450396355059638
10 60 -4 -3.5 2.5 3 26549.15651948858 0.7453553299928899
10 60 -4 -3.5 3 3.5 22073.74064526948 0.6191103391356592
10 60 -4 -3.5 3.5 4 18615.57746000153 0.5085812284596614
10 60 -4 -3.5 4 4.5 15892.28031687105 0.4119646289091179
10 60 -4 -3.5 4.5 5 13708.19625472536 0.3302663980775833
10 60 -4 -3.5 5 5.5 11927.74854616043 0.265079860253536
10 60 -4 -3.5 5.5 6 10455.51877559587 0.2160640064303152
10 60 -4 -3.5 6 6.5 9223.083756531898 0.1783310587561573
10 60 -4 -3.5 6.5 7 8180.377430793988 0.1489718441534933
10 60 -4 -3.5 7 7.5 7290.085011812819 0.1247985690761197
10 60 -4 -3.5 7.5 8 6523.879491516603 0.1048837211528735
10 60 -4 -3.5 8 8.5 5859.918686097576 0.08842761989671999
10 60 -4 -3.5 8.5 9 5281.080674634019 0.07467456848826259
10 60 -4 -3.5 9 9.5 4773.778186882968 0.06335507565745502
10 60 -4 -3.5 9.5 10 4327.078338514314 0.05405704682107171
10 60 -4 -3.5 10 10.5 3932.089089494026 0.04644505083751937
10 60 -4 -3.5 10.5 11 3581.508994862708 0.04027162720558408
10 60 -4 -3.5 11 11.5 3269.28029568428 0.1550629277721782
10 60 -4 -3.5 11.5 12 2990.337864775704 0.1194539143889415
10 60 -4 -3.5 12 12.5 2740.419743039307 0.09097299672203008
10 60 -4 -3.5 12.5 13 2515.913116178845 0.06835985754833018
10 60 -4 -3.5 13 13.5 2313.735699728947 0.0502337959687793
10 60 -4 -3.5 13.5 14 2131.246876471732 0.03579076308506046
10 60 -4 -3.5 14 14.5 1966.173306888431 0.02426971581417092
10 60 -4 -3.5 14.5 15 1816.548972788899 0.01526169481257966
10 60 -4 -3.5 15 16 3237.69863168547 0.04204172439085596
10 60 -4 -3.5 16 17 2785.833192865143 0.02835113803985223
10 60 -4 -3.5 17 18 2408.688217690618 0.06888141057697794
10 60 -4 -3.5 18 19 2091.966606607834 0.09101472469910732
10 60 -4 -3.5 19 20 1824.4770216228 0.01217990855798234
10 60 -4 -3.5 20 21 1597.377257858637 0.01037160530904657
10 60 -4 -3.5 21 22 1403.619592585467 0.008810806383962699
10 60 -4 -3.5 22 23 1237.551575773463 0.007606537561741789
10 60 -4 -3.5 23 24 1094.604460677672 0.006525313949623524
10 60 -4 -3.5 24 25 971.0604876012311 0.005701623675918199
10 60 -4 -3.5 25 26 863.8804939993297 0.004950234955231281
10 60 -4 -3.5 26 27 770.5641759601973 0.004347652773162736
10 60 -4 -3.5 27 28 689.0429379445627 0.003827452139034904
10 60 -4 -3.5 28 29 617.5977919824956 0.004592697592329387
10 60 -4 -3.5 29 30 554.7936859165014 0.005723952766402363
10 60 -4 -3.5 30 31 499.4267901303934 0.006338288310359985
10 60 -4 -3.5 31 32 450.4833850167395 0.006958579829358769
10 60 -4 -3.5 32 33 407.1064003117742 0.007615268680581266
10 60 -4 -3.5 33 34 368.5681445353768 0.007893741828922884
10 60 -4 -3.5 34 35 334.2485991981588 0.008002949311617158
10 60 -4 -3.5 35 36 303.617716093805 0.00822669709469892
10 60 -4 -3.5 36 37 276.2208732065386 0.008417368043240003
10 60 -4 -3.5 37 38 251.6669107830771 0.008505685560322718
10 60 -4 -3.5 38 39 229.6182037756058 0.008623482329113585
10 60 -4 -3.5 39 40 209.7824730815317 0.008748948801070355
10 60 -4 -3.5 40 42 367.6741870707144 0.01765611238982956
10 60 -4 -3.5 42 44 309.1368074873529 0.001517100231183122
10 60 -4 -3.5 44 46 261.0642051073775 0.001274160089735688
10 60 -4 -3.5 46 48 221.3584370790931 0.001075435841471517
10 60 -4 -3.5 48 50 188.3894829178925 0.0009124206203239282
10 60 -4 -3.5 50 52 160.8802504604666 0.0007777512507516349
10 60 -4 -3.5 52 54 137.8226009274937 0.0006655559571697722
10 60 -4 -3.5 54 56 118.414983713034 0.00057165410251514
10 60 -4 -3.5 56 58 102.0158675594467 0.0004926144557373391
10 60 -4 -3.5 58 60 88.10864095033141 0.0004257718614582018
10 60 -4 -3.5 60 65 172.2106415199798 0.0008346213666072799
10 60 -4 -3.5 65 70 121.577100360114 0.0005928424509420438
10 60 -4 -3.5 70 80 149.2482348860527 0.0007369846701124061
10 60 -4 -3.5 80 90 78.45613417222748 0.0003959928239680721
