#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -508077.2618249483 9.671249845530838
10 60 -5 -4 0.5 1 86481.98440091757 0.3441264557332033
10 60 -5 -4 1 1.5 90672.536704331 3.407757156513981
10 60 -5 -4 1.5 2 72088.28748229073 2.366375806450378
10 60 -5 -4 2 2.5 57176.46242782604 1.709317111053679
10 60 -5 -4 2.5 3 46201.3228754686 1.783540954522323
10 60 -5 -4 3 3.5 38040.51930458892 0.9934912687094766
10 60 -5 -4 3.5 4 31828.96464230434 0.7840112772828434
10 60 -5 -4 4 4.5 26989.13323298246 0.6364019060238206
10 60 -5 -4 4.5 5 23138.62827337571 0.6313311265475932
10 60 -5 -4 5 5.5 20019.54981087931 0.9119138870846655
10 60 -5 -4 5.5 6 17453.81187929936 0.3664005465325317
10 60 -5 -4 6 6.5 15315.38427451361 0.3070467514280608
10 60 -5 -4 6.5 7 13513.06194856108 0.2580371722160635
10 60 -5 -4 7 7.5 11979.44204978238 0.2165002694400755
10 60 -5 -4 7.5 8 10663.71167205888 0.1819500779001828
10 60 -5 -4 8 8.5 9526.908514021492 0.1535332216717507
10 60 -5 -4 8.5 9 8538.663879425218 0.1298925585815596
10 60 -5 -4 9 9.5 7674.949138796672 0.1103581332718022
10 60 -5 -4 9.5 10 6916.524265494249 0.0937427842472971
10 60 -5 -4 10 10.5 6247.771896440986 0.08020995208426029
10 60 -5 -4 10.5 11 5655.897301586885 0.06938630318290961
10 60 -5 -4 11 11.5 5130.318648980344 0.2510779552130771
10 60 -5 -4 11.5 12 4662.197069059471 0.1885549362314123
10 60 -5 -4 12 12.5 4244.103871700232 0.1387085354190276
10 60 -5 -4 12.5 13 3869.75265998439 0.09903493969886767
10 60 -5 -4 13 13.5 3533.787045427062 0.06775646290770965
10 60 -5 -4 13.5 14 3231.617783851813 0.04284873864344263
10 60 -5 -4 14 14.5 2959.298666739334 0.02850468764836478
10 60 -5 -4 14.5 15 2713.419162358188 0.02537769962464154
10 60 -5 -4 15 16 4780.535009471133 0.06845416060059506
10 60 -5 -4 16 17 4047.139206100186 0.1797975788449548
10 60 -5 -4 17 18 3440.615252600616 0.02843079688682337
10 60 -5 -4 18 19 2936.253433334872 0.0234035792072973
10 60 -5 -4 19 20 2514.737232771269 0.01941902430735354
10 60 -5 -4 20 21 2160.828870853733 0.01626295730375205
10 60 -5 -4 21 22 1862.412065973904 0.01366495568390746
10 60 -5 -4 22 23 1609.788044807887 0.0116496938792352
10 60 -5 -4 23 24 1395.140133147041 0.01230552438414634
10 60 -5 -4 24 25 1212.130285558148 0.01287230793673189
10 60 -5 -4 25 26 1055.591445575627 0.01356120077275591
10 60 -5 -4 26 27 921.2901193068896 0.01418482032909196
10 60 -5 -4 27 28 805.7403492884528 0.0143030988378996
10 60 -5 -4 28 29 706.0580699475511 0.01431921319112917
10 60 -5 -4 29 30 619.8483402221427 0.01401191902709797
10 60 -5 -4 30 31 545.1135144782802 0.01380126316246333
10 60 -5 -4 31 32 480.1807575736333 0.01359088847959811
10 60 -5 -4 32 33 423.6449705395705 0.01336595072348246
10 60 -5 -4 33 34 374.3215595771489 0.01313881066556633
10 60 -5 -4 34 35 331.2087818483102 0.01282775339285536
10 60 -5 -4 35 36 293.4566011126194 0.01232373591665237
10 60 -5 -4 36 37 260.3415545768146 0.01184907054818041
10 60 -5 -4 37 38 231.2466193517659 0.011263870153158
10 60 -5 -4 38 39 205.6441991880657 0.001257728263936997
10 60 -5 -4 39 40 183.081662846966 0.001114428485038843
10 60 -5 -4 40 42 308.7431243378628 0.001870851532771667
10 60 -5 -4 42 44 246.2118740864476 0.001485350544044195
10 60 -5 -4 44 46 197.079842617126 0.001182380851133757
10 60 -5 -4 46 48 158.298392989493 0.0009489679939918005
10 60 -5 -4 48 50 127.5563561463918 0.005622116881824013
10 60 -5 -4 50 52 103.0912508425789 0.002437646946532368
10 60 -5 -4 52 54 83.5492475331575 0.0004984837964343569
10 60 -5 -4 54 56 67.88605585563029 0.003155485513318013
10 60 -5 -4 56 58 55.29108147009702 0.0003300185325230132
10 60 -5 -4 58 60 45.13272965588583 0.0002697656945400695
10 60 -5 -4 60 65 80.19522748750352 0.0004820474305944344
10 60 -5 -4 65 70 49.03858446354909 0.0002968333974635584
10 60 -5 -4 70 80 49.03422808275078 0.000944481883998094
10 60 -5 -4 80 90 19.04218483146345 0.0005200733410362091
10 60 -5 -4 90 100 7.453195639832271 0.0002367751786191974
10 60 -4 -3.5 0 0.5 -340062.1221175656 5.584606351563707
10 60 -4 -3.5 0.5 1 36706.51518359246 0.2531115371457417
10 60 -4 -3.5 1 1.5 48139.27675073606 2.125342632964021
10 60 -4 -3.5 1.5 2 39968.24144605008 1.351297570436145
10 60 -4 -3.5 2 2.5 32383.85320291311 0.9514949884869566
10 60 -4 -3.5 2.5 3 26530.27417352216 0.7504800053029612
10 60 -4 -3.5 3 3.5 22067.72626003551 0.6232340058231784
10 60 -4 -3.5 3.5 4 18616.65566627632 0.511875260148372
10 60 -4 -3.5 4 4.5 15897.30154076037 0.4145550668054057
10 60 -4 -3.5 4.5 5 13715.35305135028 0.3322897401267255
10 60 -4 -3.5 5 5.5 11935.96805270038 0.2666380786831724
10 60 -4 -3.5 5.5 6 10464.15336327028 0.2172705867869809
10 60 -4 -3.5 6 6.5 9231.739491605409 0.1792771848358825
10 60 -4 -3.5 6.5 7 8188.817826082954 0.1497066438560068
10 60 -4 -3.5 7 7.5 7298.171939921598 0.1253903654060196
10 60 -4 -3.5 7.5 8 6531.538251611521 0.1053545346730971
10 60 -4 -3.5 8 8.5 5867.114071416408 0.08880564959144976
10 60 -4 -3.5 8.5 9 5287.803959507074 0.0749805095119882
10 60 -4 -3.5 9 9.5 4780.036113711452 0.06360394600596919
10 60 -4 -3.5 9.5 10 4332.887696569306 0.05426022229403316
10 60 -4 -3.5 10 10.5 3937.472637700298 0.04661319419801657
10 60 -4 -3.5 10.5 11 3586.492062215067 0.04041229727681639
10 60 -4 -3.5 11 11.5 3273.889518163898 0.1557313877819979
10 60 -4 -3.5 11.5 12 2994.600071155348 0.1199881693546558
10 60 -4 -3.5 12 12.5 2744.360834775207 0.09139801536821324
10 60 -4 -3.5 12.5 13 2519.557761424636 0.06868294006289943
10 60 -4 -3.5 13 13.5 2317.107311196555 0.05048600688405713
10 60 -4 -3.5 13.5 14 2134.367310698221 0.03598983030678937
10 60 -4 -3.5 14 14.5 1969.062751156467 0.02442507747332456
10 60 -4 -3.5 14.5 15 1819.226048115218 0.01537587655434436
10 60 -4 -3.5 15 16 3242.483102142449 0.04263631262756462
10 60 -4 -3.5 16 17 2789.95673367667 0.02803146273163293
10 60 -4 -3.5 17 18 2412.252093103523 0.06876321770505456
10 60 -4 -3.5 18 19 2095.055621700638 0.09100054858527074
10 60 -4 -3.5 19 20 1827.161902125361 0.01220241965484092
10 60 -4 -3.5 20 21 1599.717168630099 0.01038936220038522
10 60 -4 -3.5 21 22 1405.664191172435 0.008826555835639738
10 60 -4 -3.5 22 23 1239.342532265687 0.007619606842354187
10 60 -4 -3.5 23 24 1096.17690258795 0.006536138063438557
10 60 -4 -3.5 24 25 972.4441662628635 0.005710339187544378
10 60 -4 -3.5 25 26 865.1006297102545 0.004957228427429072
10 60 -4 -3.5 26 27 771.6422122987972 0.004353207662802561
10 60 -4 -3.5 27 28 689.9972085365848 0.003832261075558563
10 60 -4 -3.5 28 29 618.4440102901924 0.004739544802760065
10 60 -4 -3.5 29 30 555.5453412626206 0.005864442129450254
10 60 -4 -3.5 30 31 500.0954947943807 0.006475616750492463
10 60 -4 -3.5 31 32 451.0791825156596 0.007090564764723695
10 60 -4 -3.5 32 33 407.6379984986699 0.007739813882722046
10 60 -4 -3.5 33 34 369.0431025469532 0.008011006105846263
10 60 -4 -3.5 34 35 334.6734931553269 0.008113453448174823
10 60 -4 -3.5 35 36 303.9982832205363 0.008330964767992555
10 60 -4 -3.5 36 37 276.5621356988095 0.008514785520958412
10 60 -4 -3.5 37 38 251.9732709994867 0.008595687525087214
10 60 -4 -3.5 38 39 229.8935261621272 0.008706021275600051
10 60 -4 -3.5 39 40 210.0301553443554 0.008824512161766052
10 60 -4 -3.5 40 42 368.0982548603225 0.01778825948468921
10 60 -4 -3.5 42 44 309.4819499298212 0.001516799486353193
10 60 -4 -3.5 44 46 261.3461064730703 0.001273862855668995
10 60 -4 -3.5 46 48 221.589459870292 0.001075047683514185
10 60 -4 -3.5 48 50 188.579423633419 0.0009121082509864209
10 60 -4 -3.5 50 52 161.0369078826472 0.0007773824158050502
10 60 -4 -3.5 52 54 137.9522084756939 0.0006652669671325384
10 60 -4 -3.5 54 56 118.522544160647 0.0005713843489729697
10 60 -4 -3.5 56 58 102.1054097277955 0.0004923318270186883
10 60 -4 -3.5 58 60 88.18341983469439 0.0004256163928317847
10 60 -4 -3.5 60 65 172.3491132962133 0.0008342630676452245
10 60 -4 -3.5 65 70 121.667967476265 0.0005926658332384704
10 60 -4 -3.5 70 80 149.3514205903921 0.0007368323718424108
10 60 -4 -3.5 80 90 78.5078235338669 0.0003958962207946115
10 60 -4 -3.5 90 100 42.27183902859884 0.0002185701440211574
10 60 -3.5 -3.25 0 0.5 -191276.3941085598 2.881379137426848
10 60 -3.5 -3.25 0.5 1 16333.00084445948 0.01769809459256066
10 60 -3.5 -3.25 1 1.5 24366.84164867852 1.000558212635951
10 60 -3.5 -3.25 1.5 2 20637.08670036199 0.8059759285933978
10 60 -3.5 -3.25 2 2.5 16872.49470490421 0.6589465304605255
10 60 -3.5 -3.25 2.5 3 13897.45024571247 0.5473838155103294
10 60 -3.5 -3.25 3 3.5 11602.27770409545 0.4684527984991291
10 60 -3.5 -3.25 3.5 4 9814.134151262781 0.4087713031130988
10 60 -3.5 -3.25 4 4.5 8397.838963908347 0.3625283130477328
10 60 -3.5 -3.25 4.5 5 7257.0836309728 0.3289622510556001
10 60 -3.5 -3.25 5 5.5 6324.040503742374 0.3046681809973961
10 60 -3.5 -3.25 5.5 6 5550.471014083215 0.117833682274977
10 60 -3.5 -3.25 6 6.5 4901.504137614821 0.09721249818448996
10 60 -3.5 -3.25 6.5 7 4351.480353009289 0.08012873179268354
10 60 -3.5 -3.25 7 7.5 3881.176231917798 0.06652418697785834
10 60 -3.5 -3.25 7.5 8 3475.942779840628 0.05572815272398657
10 60 -3.5 -3.25 8 8.5 3124.437463684874 0.04674673838553645
10 60 -3.5 -3.25 8.5 9 2817.748295238089 0.03941952407376448
10 60 -3.5 -3.25 9 9.5 2548.777562479082 0.033567079378372
10 60 -3.5 -3.25 9.5 10 2311.80408607794 0.02889313108289571
10 60 -3.5 -3.25 10 10.5 2102.164079184565 0.02480371766932876
10 60 -3.5 -3.25 10.5 11 1916.018058055638 0.02142160829771456
10 60 -3.5 -3.25 11 11.5 1750.177485961336 0.08233083401796648
10 60 -3.5 -3.25 11.5 12 1601.972865355373 0.06332832300859081
10 60 -3.5 -3.25 12 12.5 1469.153213283166 0.04812041396348832
10 60 -3.5 -3.25 12.5 13 1349.808909932506 0.03602321682160436
10 60 -3.5 -3.25 13 13.5 1242.310113210587 0.02638068064493382
10 60 -3.5 -3.25 13.5 14 1145.258835084287 0.01873333625167106
10 60 -3.5 -3.25 14 14.5 1057.450333084708 0.01265868509062784
10 60 -3.5 -3.25 14.5 15 977.8422468752627 0.007982414279240402
10 60 -3.5 -3.25 15 16 1745.249512012562 0.02087404042072194
10 60 -3.5 -3.25 16 17 1504.669473663675 0.01575538840461377
10 60 -3.5 -3.25 17 18 1303.764112611385 0.03693136350875648
10 60 -3.5 -3.25 18 19 1134.944782738862 0.04815720718920602
10 60 -3.5 -3.25 19 20 992.2684189085104 0.006445341860512599
10 60 -3.5 -3.25 20 21 871.0394519567337 0.005472060362080811
10 60 -3.5 -3.25 21 22 767.5176737939412 0.004653651362559685
10 60 -3.5 -3.25 22 23 678.7011655387495 0.004015788659216923
10 60 -3.5 -3.25 23 24 602.1653688408076 0.003467148047775481
10 60 -3.5 -3.25 24 25 535.9379195684235 0.003021605047024423
10 60 -3.5 -3.25 25 26 478.4060409472407 0.002636695727517235
10 60 -3.5 -3.25 26 27 428.2431206686672 0.002316956128822767
10 60 -3.5 -3.25 27 28 384.352057970554 0.002044662744083325
10 60 -3.5 -3.25 28 29 345.8213896727588 0.001808791630821815
10 60 -3.5 -3.25 29 30 311.8899993497997 0.001610477210078898
10 60 -3.5 -3.25 30 31 281.9196003240186 0.001431566689007013
10 60 -3.5 -3.25 31 32 255.3726170629625 0.001287190820619344
10 60 -3.5 -3.25 32 33 231.7944543088323 0.001150036314726322
10 60 -3.5 -3.25 33 34 210.799160960185 0.00103879591708278
10 60 -3.5 -3.25 34 35 192.0578999329016 0.0009357712317523692
10 60 -3.5 -3.25 35 36 175.2895122089005 0.0008473015427057362
10 60 -3.5 -3.25 36 37 160.2527202448819 0.0007686178911399111
10 60 -3.5 -3.25 37 38 146.7398479434989 0.0006984255967665831
10 60 -3.5 -3.25 38 39 134.5715950050927 0.0006364586657525706
10 60 -3.5 -3.25 39 40 123.5926819492898 0.00058094126360686
10 60 -3.5 -3.25 40 42 218.3491850099762 0.001018397090433609
10 60 -3.5 -3.25 42 44 185.6480530058591 0.0008576628606533632
10 60 -3.5 -3.25 44 46 158.6103595640549 0.0007273137519518968
10 60 -3.5 -3.25 46 48 136.1173511675956 0.0006202032257931478
10 60 -3.5 -3.25 48 50 117.2982304016259 0.0005318359901309577
10 60 -3.5 -3.25 50 52 101.4694757827504 0.0004581861132493259
10 60 -3.5 -3.25 52 54 88.09032574470714 0.0003966673588564618
10 60 -3.5 -3.25 54 56 76.72972718221015 0.0003448061850264139
10 60 -3.5 -3.25 56 58 67.04177578017112 0.00030081518197278
10 60 -3.5 -3.25 58 60 58.74701562075925 0.0002633700628251745
10 60 -3.5 -3.25 60 65 117.7823163773744 0.0005280639221183492
10 60 -3.5 -3.25 65 70 86.50137898214884 0.0003887290095718754
10 60 -3.5 -3.25 70 80 112.8059748248756 0.0006407131478312067
10 60 -3.5 -3.25 80 90 65.03213641687927 0.0005423694829005399
10 60 -3.5 -3.25 90 100 38.73180681419959 0.0004360544318444681
10 60 -3.25 -3 0 0.5 -205520.96174074 4.109702752932208
10 60 -3.25 -3 0.5 1 14945.74026454781 0.06097356977079471
10 60 -3.25 -3 1 1.5 24524.48984372968 1.058022543405968
10 60 -3.25 -3 1.5 2 21039.82807235773 0.7347776122624055
10 60 -3.25 -3 2 2.5 17299.76111232757 0.5785984876492876
10 60 -3.25 -3 2.5 3 14296.91361218498 0.4546778610892943
10 60 -3.25 -3 3 3.5 11962.28350256329 0.3584617949363746
10 60 -3.25 -3 3.5 4 10134.69712721752 0.2853793048361695
10 60 -3.25 -3 4 4.5 8682.374925534494 0.2500373743459932
10 60 -3.25 -3 4.5 5 7509.737078462379 0.2231816009471004
10 60 -3.25 -3 5 5.5 6548.801176294161 0.2016471573260787
10 60 -3.25 -3 5.5 6 5750.913843940356 0.1848425977259467
10 60 -3.25 -3 6 6.5 5080.742656484078 0.1708987006077223
10 60 -3.25 -3 6.5 7 4512.194746332385 0.159611093008607
