#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -511542.3224186229 9.678646101034246
10 60 -5 -4 0.5 1 85623.67736345695 0.3542566794785671
10 60 -5 -4 1 1.5 90388.25377645917 3.433265515806852
10 60 -5 -4 1.5 2 71975.38053489181 2.385318351647584
10 60 -5 -4 2 2.5 57133.53849354127 1.723976530403888
10 60 -5 -4 2.5 3 46191.19328588376 1.861160360793292
10 60 -5 -4 3 3.5 38046.72873192091 1.002261098510644
10 60 -5 -4 3.5 4 31843.36576103604 0.7908793781534769
10 60 -5 -4 4 4.5 27007.4021939341 0.6419209976156708
10 60 -5 -4 4.5 5 23158.37203395412 0.6489835030661197
10 60 -5 -4 5 5.5 20039.42057741505 0.9397780417712056
10 60 -5 -4 5.5 6 17473.05414023536 0.3690389004550525
10 60 -5 -4 6 6.5 15333.58610598649 0.3091171309315541
10 60 -5 -4 6.5 7 13530.02165379335 0.2596592924837751
10 60 -5 -4 7 7.5 11995.08255626828 0.2177833415626083
10 60 -5 -4 7.5 8 10678.03242931194 0.1829718758599483
10 60 -5 -4 8 8.5 9539.95333341458 0.1543556036067457
10 60 -5 -4 8.5 9 8550.501737517858 0.1305660396665189
10 60 -5 -4 9 9.5 7685.662634224274 0.1109128767693619
10 60 -5 -4 9.5 10 6926.200409475337 0.09421210521759349
10 60 -5 -4 10 10.5 6256.498590671537 0.08059606449569401
10 60 -5 -4 10.5 11 5663.759792142594 0.06970263750281447
10 60 -5 -4 11 11.5 5137.397395362509 0.251987286577787
10 60 -5 -4 11.5 12 4668.567538994593 0.1891961798755801
10 60 -5 -4 12 12.5 4249.835830064601 0.1391485715103045
10 60 -5 -4 12.5 13 3874.909822522261 0.09931515319749451
10 60 -5 -4 13 13.5 3538.427486487336 0.06790161953949791
10 60 -5 -4 13.5 14 3235.794349680251 0.04290656151761141
10 60 -5 -4 14 14.5 2963.059031840732 0.02861546147914851
10 60 -5 -4 14.5 15 2716.806207584925 0.02547908645101415
10 60 -5 -4 15 16 4786.339740662463 0.06933946317985829
10 60 -5 -4 16 17 4051.865409097228 0.1809130577789801
10 60 -5 -4 17 18 3444.474781083988 0.02853070178798589
10 60 -5 -4 18 19 2939.416173349663 0.02348626129605691
10 60 -5 -4 19 20 2517.338913142689 0.01948467940474075
10 60 -5 -4 20 21 2162.977925454929 0.01631697603124849
10 60 -5 -4 21 22 1864.195223613161 0.01370677579780022
10 60 -5 -4 22 23 1611.274540586138 0.01156946917217283
10 60 -5 -4 23 24 1396.385363872533 0.01192617050014633
10 60 -5 -4 24 25 1213.178593606705 0.0124525796263697
10 60 -5 -4 25 26 1056.478355918435 0.01311701491658823
10 60 -5 -4 26 27 922.0441740702794 0.01372029083461257
10 60 -5 -4 27 28 806.3845275559979 0.01381668985072793
10 60 -5 -4 28 29 706.6108843161924 0.01381195870635565
10 60 -5 -4 29 30 620.3247534826141 0.01349247804103015
10 60 -5 -4 30 31 545.5256812148932 0.01328331812464967
10 60 -5 -4 31 32 480.5385865873661 0.01308411523586983
10 60 -5 -4 32 33 423.9565666135636 0.01288317635953717
10 60 -5 -4 33 34 374.593583205285 0.0126861313993345
10 60 -5 -4 34 35 331.4467412434042 0.01241100816594098
