#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -475175.1508841016 18.42716838221531
10 60 -5 -4 0.5 1 68417.71118669146 0.2779814119567163
10 60 -5 -4 1 1.5 77037.28507212635 2.827355783854728
10 60 -5 -4 1.5 2 62202.30855973068 1.982656633066654
10 60 -5 -4 2 2.5 49730.52465173047 1.461009631413617
10 60 -5 -4 2.5 3 40397.16264582801 1.271813441555423
10 60 -5 -4 3 3.5 33392.08042086208 0.8975914451220888
10 60 -5 -4 3.5 4 28026.20420716741 0.7165672798182641
10 60 -5 -4 4 4.5 23825.29834623935 0.8398885567585239
10 60 -5 -4 4.5 5 20470.23175197361 0.4739241295319516
10 60 -5 -4 5 5.5 17743.74716135098 0.3923280616909324
10 60 -5 -4 5.5 6 15494.7587040565 0.3259545220225846
10 60 -5 -4 6 6.5 13615.80441955468 0.2705168077900453
10 60 -5 -4 6.5 7 12028.78591917285 0.2239476215672767
10 60 -5 -4 7 7.5 10675.76948390128 0.1859984593993431
10 60 -5 -4 7.5 8 9512.969083501212 0.1548492771507881
10 60 -5 -4 8 8.5 8506.710510109508 0.130889614492844
10 60 -5 -4 8.5 9 7630.684106342097 0.1115506336545877
10 60 -5 -4 9 9.5 6864.033894454788 0.09525057165865292
10 60 -5 -4 9.5 10 6190.017996856448 0.08189202395533357
10 60 -5 -4 10 10.5 5595.028405960527 0.07011921949197131
10 60 -5 -4 10.5 11 5067.889735793665 0.05996632080314157
10 60 -5 -4 11 11.5 4599.346382476012 0.0520229559042491
10 60 -5 -4 11.5 12 4181.657040194317 0.1790989679329869
10 60 -5 -4 12 12.5 3808.300779879826 0.1331282555311191
10 60 -5 -4 12.5 13 3473.750352013025 0.09615035847764375
10 60 -5 -4 13 13.5 3173.294870063404 0.06688446647876845
10 60 -5 -4 13.5 14 2902.89162028656 0.04375882026170075
10 60 -5 -4 14 14.5 2659.054696519722 0.02547880600059216
10 60 -5 -4 14.5 15 2438.768893502854 0.02152937597338678
10 60 -5 -4 15 16 4298.136693407989 0.03856213082508475
10 60 -5 -4 16 17 3640.193819335873 0.1446255355490393
10 60 -5 -4 17 18 3095.659345516925 0.02410872057498636
10 60 -5 -4 18 19 2642.572964714447 0.0195317079205779
10 60 -5 -4 19 20 2263.71957125162 0.01629051090094435
10 60 -5 -4 20 21 1945.500562836745 0.01369520250887035
10 60 -5 -4 21 22 1677.098993610109 0.01287062926030558
10 60 -5 -4 22 23 1449.827649090154 0.01322988470133168
10 60 -5 -4 23 24 1256.685500736883 0.01147710454074513
10 60 -5 -4 24 25 1091.9938485405 0.01214472045239745
10 60 -5 -4 25 26 951.1116412227495 0.01383678326476456
10 60 -5 -4 26 27 830.2344519033642 0.01287881547204961
10 60 -5 -4 27 28 726.2328735902913 0.01189739152221136
10 60 -5 -4 28 29 636.5133220325652 0.01161531530999582
10 60 -5 -4 29 30 558.9183050951966 0.0109816996889549
10 60 -5 -4 30 31 491.6513991475642 0.01039692513700174
10 60 -5 -4 31 32 433.2077702964141 0.01016333092763944
10 60 -5 -4 32 33 382.3212945990448 0.009940187779818643
10 60 -5 -4 33 34 337.925478195883 0.009229061169605757
10 60 -5 -4 34 35 299.1179284335727 0.008247874422806944
10 60 -5 -4 35 36 265.1334850359729 0.007745076248227178
10 60 -5 -4 36 37 235.3208269275744 0.007205803806527911
10 60 -5 -4 37 38 209.1242626444115 0.006725892471024508
10 60 -5 -4 38 39 186.068913376313 0.006129951904739528
10 60 -5 -4 39 40 165.7475935927496 0.005508213835042852
10 60 -5 -4 40 42 279.7633080445989 0.009329204496509647
10 60 -5 -4 42 44 223.4014850353739 0.00697232368398204
10 60 -5 -4 44 46 179.0868940273635 0.004318874339162448
10 60 -5 -4 46 48 144.0796388428696 0.002091676945099152
10 60 -5 -4 48 50 116.3027669611549 0.0006184878230754975
10 60 -5 -4 50 52 94.17301214908845 0.00129508540749157
10 60 -5 -4 52 54 76.47509045005683 0.002905859201590033
10 60 -5 -4 54 56 62.27104740468665 0.0003271153273090022
10 60 -5 -4 56 58 50.83308304469224 0.000267506126618855
10 60 -5 -4 58 60 41.59360429350129 0.0002195121227330787
10 60 -5 -4 60 65 74.22986612343951 0.0003899038649421982
10 60 -5 -4 65 70 45.72700763616304 0.0002409767592794765
10 60 -5 -4 70 80 46.29923725739009 0.0008723284642186968
10 60 -5 -4 80 90 18.40660165532663 0.0004749783797848295
10 60 -5 -4 90 100 7.435053927896568 0.0002127300380818653
10 60 -4 -3.5 0 0.5 -316140.356456178 4.734542852558661
10 60 -4 -3.5 0.5 1 28137.88631426531 0.5621016062905255
10 60 -4 -3.5 1 1.5 41052.4004875265 1.40219915437774
10 60 -4 -3.5 1.5 2 34677.71574370366 1.110527524324425
10 60 -4 -3.5 2 2.5 28333.44398184521 0.908099680673331
10 60 -4 -3.5 2.5 3 23338.11124262449 0.7340185824759828
10 60 -4 -3.5 3 3.5 19490.52004599566 0.5859208825713722
10 60 -4 -3.5 3.5 4 16495.23344866705 0.4661270320029871
10 60 -4 -3.5 4 4.5 14123.5713317357 0.3739352294160199
10 60 -4 -3.5 4.5 5 12213.3585595793 0.3008267269397038
10 60 -4 -3.5 5 5.5 10650.70602574184 0.241873263987145
10 60 -4 -3.5 5.5 6 9354.656068040107 0.1933233898162143
10 60 -4 -3.5 6 6.5 8266.884374457995 0.156011287788715
10 60 -4 -3.5 6.5 7 7344.392216681862 0.1273052161704982
10 60 -4 -3.5 7 7.5 6555.085970594184 0.1055750564455593
10 60 -4 -3.5 7.5 8 5874.486576227351 0.08924161197955982
10 60 -4 -3.5 8 8.5 5283.627015928329 0.0761094988347395
10 60 -4 -3.5 8.5 9 4767.695634141293 0.06529186835359724
10 60 -4 -3.5 9 9.5 4314.800465606965 0.05594136770923797
10 60 -4 -3.5 9.5 10 3915.419852904212 0.04787749780234662
10 60 -4 -3.5 10 10.5 3561.804732575102 0.04115541954024593
10 60 -4 -3.5 10.5 11 3247.518517332177 0.03551676367851542
10 60 -4 -3.5 11 11.5 2967.255593767306 0.1469478333610823
10 60 -4 -3.5 11.5 12 2716.58691914264 0.1152831749036523
10 60 -4 -3.5 12 12.5 2491.740589758455 0.08922239481034921
10 60 -4 -3.5 12.5 13 2289.523457673404 0.06734552455645826
10 60 -4 -3.5 13 13.5 2107.23000274863 0.05013339227571123
10 60 -4 -3.5 13.5 14 1942.528775229138 0.03720419463502367
10 60 -4 -3.5 14 14.5 1793.395273303036 0.0263560155876803
10 60 -4 -3.5 14.5 15 1658.085747021444 0.01740820342706684
10 60 -4 -3.5 15 16 2958.184130077976 0.06215934929923606
10 60 -4 -3.5 16 17 2548.499574389362 0.01820238792288364
10 60 -4 -3.5 17 18 2205.990896344375 0.04745617342769037
10 60 -4 -3.5 18 19 1917.923218620122 0.06961590517016703
10 60 -4 -3.5 19 20 1674.280723760625 0.08173425270979351
10 60 -4 -3.5 20 21 1467.1478039549 0.009002674022212886
10 60 -4 -3.5 21 22 1290.204157103562 0.007632770043983328
10 60 -4 -3.5 22 23 1138.366771287396 0.006559074372034956
10 60 -4 -3.5 23 24 1007.524133091447 0.005662539519448728
10 60 -4 -3.5 24 25 894.324888807531 0.004929453253680549
10 60 -4 -3.5 25 26 796.0247808465484 0.006404595605431496
10 60 -4 -3.5 26 27 710.3629558189886 0.007506456061946665
10 60 -4 -3.5 27 28 635.4659762851896 0.007709889285933968
10 60 -4 -3.5 28 29 569.7755072514989 0.008304345769488464
10 60 -4 -3.5 29 30 511.9887235419875 0.008895128033316269
10 60 -4 -3.5 30 31 461.0113819452848 0.009320740575958553
10 60 -4 -3.5 31 32 415.9212088135743 0.01007357435969425
10 60 -4 -3.5 32 33 375.9371729758971 0.01063304183418268
10 60 -4 -3.5 33 34 340.3955610547957 0.01064524167753689
10 60 -4 -3.5 34 35 308.7299828874652 0.01058332734822898
10 60 -4 -3.5 35 36 280.455968701961 0.01058399722165859
10 60 -4 -3.5 36 37 255.1581578088033 0.01056668389375659
10 60 -4 -3.5 37 38 232.4784446714786 0.01059753839530231
10 60 -4 -3.5 38 39 212.106945029329 0.0009921007781485969
10 60 -4 -3.5 39 40 193.7756334359843 0.0009011112222196971
10 60 -4 -3.5 40 42 339.583731289456 0.00157001143315938
10 60 -4 -3.5 42 44 285.4596951823789 0.001309848355106169
10 60 -4 -3.5 44 46 241.0041455063013 0.001099501721654406
10 60 -4 -3.5 46 48 204.2840549234387 0.0009277738947446323
10 60 -4 -3.5 48 50 173.7961899932551 0.000786802955389021
10 60 -4 -3.5 50 52 148.3610532594649 0.0006704751946244869
10 60 -4 -3.5 52 54 127.0471457965678 0.0005733878268756598
10 60 -4 -3.5 54 56 109.1129220248373 0.0004922059441128113
10 60 -4 -3.5 56 58 93.96459903618997 0.0004236404889041978
10 60 -4 -3.5 58 60 81.12362442942592 0.0003659520673693351
10 60 -4 -3.5 60 65 158.4642245757765 0.000716674787440752
10 60 -4 -3.5 65 70 111.7944190270939 0.0005085364994670272
