#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -474875.6863610496 16.28276551782619
10 60 -5 -4 0.5 1 69042.47635602084 0.3258826463134028
10 60 -5 -4 1 1.5 77398.58056614776 2.859311001710012
10 60 -5 -4 1.5 2 62435.83973178748 2.004123101964069
10 60 -5 -4 2 2.5 49892.24651046394 1.475723839037528
10 60 -5 -4 2.5 3 40514.22372330077 1.225689485880139
10 60 -5 -4 3 3.5 33479.39182813665 0.9048903301227256
10 60 -5 -4 3.5 4 28092.69603606795 0.7218337320264254
10 60 -5 -4 4 4.5 23876.6787552083 0.8789815068776079
10 60 -5 -4 4.5 5 20510.32784243004 0.4768909352533228
10 60 -5 -4 5 5.5 17775.23623848085 0.3946109028547653
10 60 -5 -4 5.5 6 15519.56892031422 0.3277007912711269
10 60 -5 -4 6 6.5 13635.36439395296 0.2718810332735302
10 60 -5 -4 6.5 7 12044.17604055838 0.2250050991497119
10 60 -5 -4 7 7.5 10687.82258451446 0.1868036790947372
10 60 -5 -4 7.5 8 9522.335719812403 0.155451656664809
10 60 -5 -4 8 8.5 8513.906176221291 0.1313642572567915
10 60 -5 -4 8.5 9 7636.119885316849 0.1119277507432344
10 60 -5 -4 9 9.5 6868.041504771671 0.09554923249743297
10 60 -5 -4 9.5 10 6192.866096425251 0.08213074295872502
10 60 -5 -4 10 10.5 5596.935727859583 0.07030603938164859
10 60 -5 -4 10.5 11 5069.035432744167 0.06011348786887538
10 60 -5 -4 11 11.5 4599.87732943523 0.05214156640886358
10 60 -5 -4 11.5 12 4181.693978393834 0.1778400668199538
10 60 -5 -4 12 12.5 3807.94329621853 0.1319668424434894
10 60 -5 -4 12.5 13 3473.08046408601 0.09508263876659839
10 60 -5 -4 13 13.5 3172.380220886521 0.06590170998288158
10 60 -5 -4 13.5 14 2901.788079494066 0.04287177809101195
10 60 -5 -4 14 14.5 2657.808251109974 0.02468058596969058
10 60 -5 -4 14.5 15 2437.417339204591 0.02155042250615224
10 60 -5 -4 15 16 4295.237114881691 0.04343585391688976
10 60 -5 -4 16 17 3637.179475795268 0.1484600661333388
10 60 -5 -4 17 18 3092.653362406458 0.02411262761006583
10 60 -5 -4 18 19 2639.654872218081 0.01952894682472106
10 60 -5 -4 19 20 2260.938102886427 0.01628299556523416
10 60 -5 -4 20 21 1942.883621253353 0.01368774771390235
10 60 -5 -4 21 22 1674.66025484651 0.01261354856751495
10 60 -5 -4 22 23 1447.570923877467 0.01302183847360538
10 60 -5 -4 23 24 1254.608316785849 0.0112541800017425
10 60 -5 -4 24 25 1090.089735420713 0.01196946958884837
10 60 -5 -4 25 26 949.3715308461575 0.01374683081155581
10 60 -5 -4 26 27 828.64792968465 0.01280004071634266
10 60 -5 -4 27 28 724.7889969245188 0.01183479418148181
10 60 -5 -4 28 29 635.2010342039951 0.0116035213094392
10 60 -5 -4 29 30 557.7267529226687 0.0110034814122173
10 60 -5 -4 30 31 490.5702334883429 0.01043746649077093
