#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4.75 0 1 25.84168177209478 0.0008034013028144216
-5 -4.75 1 2 44.83155274347231 0.0009048544045953122
-5 -4.75 2 3 26.1909654015022 0.001071352191889474
-5 -4.75 3 4 17.22785133407496 0.0005740629246560047
-5 -4.75 4 5 12.17649169128591 0.0003483410582347801
-5 -4.75 5 6 9.013112841984302 0.0002236297488753536
-5 -4.75 6 7 6.888018241758427 0.0001461525196360114
-5 -4.75 7 8 5.387916319299488 9.346501886664527e-05
-5 -4.75 8 9 4.289455892028506 5.797326309142647e-05
-5 -4.75 9 10 3.462167845852603 3.546429223311165e-05
-5 -4.75 10 11 2.825132773590337 2.792422582587051e-05
-5 -4.75 11 12 2.325749743898034 2.339186235245094e-05
-5 -4.75 12 13 1.928486318957684 2.054823188735178e-05
-5 -4.75 13 14 1.608583556971565 1.878092028273493e-05
-5 -4.75 14 15 1.348318017931259 1.753152485561849e-05
-5 -4.75 15 16 1.134730778022973 3.409283032129728e-05
-5 -4.75 16 17 0.9581480121260642 1.385241763518508e-05
-5 -4.75 17 18 0.8112367081222448 1.950886281598674e-05
-5 -4.75 18 19 0.6883531753281688 3.324711773711186e-05
-5 -4.75 19 20 0.5850925372847958 7.844712542004473e-06
-5 -4.75 20 21 0.4979834654559544 7.347129770185479e-06
-5 -4.75 21 22 0.4242583113840765 7.064472333673244e-06
-5 -4.75 22 23 0.3616871531346409 6.767476659674809e-06
-5 -4.75 23 24 0.3084613090899831 6.334668605834093e-06
-5 -4.75 24 25 0.263102260642709 5.561472578741178e-06
-5 -4.75 25 26 0.2243909873957645 4.775055411465612e-06
-5 -4.75 26 27 0.1913165581640491 4.410206597305066e-06
-5 -4.75 27 28 0.1630362575196154 4.128931126362589e-06
-5 -4.75 28 29 0.138843396242664 3.647023488984047e-06
-5 -4.75 29 30 0.1181423477868631 3.149485542988661e-06
-5 -4.75 30 31 0.1004297349622768 2.770947391456113e-06
-5 -4.75 31 32 0.08527773080370823 2.456403969244847e-06
-5 -4.75 32 33 0.07232217205507425 2.208031743416994e-06
-5 -4.75 33 34 0.06125168718739882 1.918293099291424e-06
