#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -473644.3778296681 18.72849461837905
10 60 -5 -4 0.5 1 68923.21998812538 0.3094454568054061
10 60 -5 -4 1 1.5 77239.72976733363 2.841992022906197
10 60 -5 -4 1.5 2 62302.8510702842 1.99260140023398
10 60 -5 -4 2 2.5 49784.16454427227 1.467763192071288
10 60 -5 -4 2.5 3 40425.74645117195 1.399775682133622
10 60 -5 -4 3 3.5 33406.08431553531 0.9004938938014675
10 60 -5 -4 3.5 4 28031.26455715548 0.7184295268198184
10 60 -5 -4 4 4.5 23824.69978092103 0.7699676851407276
10 60 -5 -4 4.5 5 20465.99717985045 0.4746159088026616
10 60 -5 -4 5 5.5 17737.17991882258 0.3926593218893686
10 60 -5 -4 5.5 6 15486.7231646206 0.3260550046506978
10 60 -5 -4 6 6.5 13606.88936779717 0.2704991220762167
10 60 -5 -4 6.5 7 12019.39796204839 0.2238569244564133
10 60 -5 -4 7 7.5 10666.19317069042 0.1858772154337203
10 60 -5 -4 7.5 8 9503.403380059721 0.1547085022284591
10 60 -5 -4 8 8.5 8497.295110868497 0.1307333145923621
10 60 -5 -4 8.5 9 7621.514740354987 0.1113832695573365
10 60 -5 -4 9 9.5 6855.175654878009 0.0950731181046649
10 60 -5 -4 9.5 10 6181.51276322069 0.08171285036860354
10 60 -5 -4 10 10.5 5586.901068547041 0.06994576028955635
10 60 -5 -4 10.5 11 5060.153059408578 0.05980133609864424
10 60 -5 -4 11 11.5 4592.003839842423 0.05186568691260618
10 60 -5 -4 11.5 12 4174.705416635794 0.1778186175488372
10 60 -5 -4 12 12.5 3801.732249452876 0.1320409629956885
10 60 -5 -4 12.5 13 3467.553603561109 0.09522491634925245
10 60 -5 -4 13 13.5 3167.456268261717 0.06609014370860677
10 60 -5 -4 13.5 14 2897.396133855831 0.04308888682771794
10 60 -5 -4 14 14.5 2653.886374137312 0.02491405458658846
10 60 -5 -4 14.5 15 2433.911328470863 0.02142714687897751
10 60 -5 -4 15 16 4289.288341333599 0.04149994514409627
10 60 -5 -4 16 17 3632.394846390841 0.1466464437917239
10 60 -5 -4 17 18 3088.789114510988 0.02396706351737521
10 60 -5 -4 18 19 2636.521254875418 0.01940772571379057
10 60 -5 -4 19 20 2258.386961311946 0.01618313468907218
10 60 -5 -4 20 21 1940.798691973447 0.01360222621337925
10 60 -5 -4 21 22 1672.949876373493 0.01287264921325004
10 60 -5 -4 22 23 1446.162674756456 0.01324694084996736
10 60 -5 -4 23 24 1253.444692642778 0.01147787726813476
10 60 -5 -4 24 25 1089.124849603624 0.01215352781423462
10 60 -5 -4 25 26 948.5687342287858 0.01387341891643246
10 60 -5 -4 26 27 827.9778111718207 0.01290871723324472
10 60 -5 -4 27 28 724.2278249334755 0.01192647923005552
10 60 -5 -4 28 29 634.7296302098481 0.01166019758113634
10 60 -5 -4 29 30 557.329584072953 0.01103161721948709
10 60 -5 -4 30 31 490.2346401653353 0.01044494909331206
10 60 -5 -4 31 32 431.9428810061221 0.01021409411231389
10 60 -5 -4 32 33 381.1906940247581 0.00999544345643244
10 60 -5 -4 33 34 336.9137706302918 0.00928283140979147
10 60 -5 -4 34 35 298.2116221513388 0.008299316136287871
10 60 -5 -4 35 36 264.3207430685708 0.007796190307260531
10 60 -5 -4 36 37 234.591240717155 0.007253106178495727
10 60 -5 -4 37 38 208.4686696690075 0.006767096527738659
10 60 -5 -4 38 39 185.4792414348524 0.00616477050539288
10 60 -5 -4 39 40 165.2167212548912 0.005538929793800662
10 60 -5 -4 40 42 278.8535030616535 0.00937295817834638
10 60 -5 -4 42 44 222.6602353434107 0.006986286184854862
10 60 -5 -4 44 46 178.4810169431458 0.004306138449635455
10 60 -5 -4 46 48 143.58290431518 0.002057045439471494
10 60 -5 -4 48 50 115.8943437059312 0.0006130642844510703
10 60 -5 -4 50 52 93.83628628647318 0.001363768383711772
10 60 -5 -4 52 54 76.19675891771773 0.002983250611876542
10 60 -5 -4 54 56 62.0404167855562 0.000324213582523214
10 60 -5 -4 56 58 50.64152858893071 0.0002651330713305811
10 60 -5 -4 58 60 41.43414707882784 0.0002175648172197953
10 60 -5 -4 60 65 73.93702007882068 0.0003864126870212203
10 60 -5 -4 65 70 45.53863493073577 0.0002387993627905871
10 60 -5 -4 70 80 46.0964290034612 0.0008705549670935397
10 60 -5 -4 80 90 18.31837024104794 0.0004738779498794088
10 60 -5 -4 90 100 7.39607486387211 0.0002122152127741472
10 60 -4 -3.5 0 0.5 -315468.4817851072 4.748085391998757
10 60 -4 -3.5 0.5 1 28264.88281662145 0.5503095037893218
10 60 -4 -3.5 1 1.5 41079.88895095832 1.405875975797244
10 60 -4 -3.5 1.5 2 34679.61973450596 1.111516498480341
10 60 -4 -3.5 2 2.5 28326.17491195334 0.9078734705326497
10 60 -4 -3.5 2.5 3 23327.19993617702 0.7333264981280081
10 60 -4 -3.5 3 3.5 19478.23997868078 0.5851365806120157
10 60 -4 -3.5 3.5 4 16482.6280830496 0.4653917446339619
10 60 -4 -3.5 4 4.5 14111.14882724262 0.3733112337431521
10 60 -4 -3.5 4.5 5 12201.37203991347 0.3003012320132257
10 60 -4 -3.5 5 5.5 10639.27787298017 0.2414779896753316
10 60 -4 -3.5 5.5 6 9343.838479627851 0.1930260953831748
10 60 -4 -3.5 6 6.5 8256.691984085537 0.1557615121037088
10 60 -4 -3.5 6.5 7 7334.816943885644 0.127091388455483
10 60 -4 -3.5 7 7.5 6546.108639652521 0.1053795071729837
10 60 -4 -3.5 7.5 8 5866.080792170521 0.08905061466612096
10 60 -4 -3.5 8 8.5 5275.762985640953 0.07592247005050012
10 60 -4 -3.5 8.5 9 4760.342998536627 0.06511108423637779
10 60 -4 -3.5 9 9.5 4307.927563974509 0.05577367176101689
10 60 -4 -3.5 9.5 10 3908.996453498363 0.04772396435100745
10 60 -4 -3.5 10 10.5 3555.801698929977 0.04101840407611235
10 60 -4 -3.5 10.5 11 3241.907372295278 0.03539084409067073
10 60 -4 -3.5 11 11.5 2962.009814714556 0.1463305856914303
10 60 -4 -3.5 11.5 12 2711.681700428656 0.114779220692526
10 60 -4 -3.5 12 12.5 2487.152240626396 0.08879315460944781
10 60 -4 -3.5 12.5 13 2285.229838715611 0.06696655426003417
10 60 -4 -3.5 13 13.5 2103.210743679198 0.04981360436750037
10 60 -4 -3.5 13.5 14 1938.764845155773 0.03694394480839946
10 60 -4 -3.5 14 14.5 1789.868770641817 0.02613302616850888
10 60 -4 -3.5 14.5 15 1654.780096159121 0.01721521511512947
10 60 -4 -3.5 15 16 2952.175471939673 0.06098116043904156
10 60 -4 -3.5 16 17 2543.20481483418 0.01810169390682859
10 60 -4 -3.5 17 18 2201.315640767935 0.0480313237021619
10 60 -4 -3.5 18 19 1913.786688191544 0.06998118216984039
10 60 -4 -3.5 19 20 1670.613292422045 0.08197354695630565
10 60 -4 -3.5 20 21 1463.889726549651 0.008945103651512909
10 60 -4 -3.5 21 22 1287.304019964768 0.007582578102528714
10 60 -4 -3.5 22 23 1135.780197972213 0.006514925916462744
10 60 -4 -3.5 23 24 1005.212834366132 0.005623886076591589
10 60 -4 -3.5 24 25 892.2557467305886 0.004895284103099584
10 60 -4 -3.5 25 26 794.169085865665 0.006288979468195066
10 60 -4 -3.5 26 27 708.6957758730704 0.007408801799329012
10 60 -4 -3.5 27 28 633.9656117311821 0.007615964693854949
10 60 -4 -3.5 28 29 568.4230427245408 0.008218506906132461
10 60 -4 -3.5 29 30 510.7676358483967 0.008821640062478764
10 60 -4 -3.5 30 31 459.9072039880037 0.00925494282046202
10 60 -4 -3.5 31 32 414.9212496950269 0.01001479755717583
10 60 -4 -3.5 32 33 375.0302824925329 0.01057984268175005
10 60 -4 -3.5 33 34 339.5719196955892 0.0105946894123008
10 60 -4 -3.5 34 35 307.9809280470143 0.01053653236931495
10 60 -4 -3.5 35 36 279.7738458567492 0.01054345849115634
10 60 -4 -3.5 36 37 254.5361924694198 0.01053128817460447
10 60 -4 -3.5 37 38 231.9106273650487 0.010565559840785
10 60 -4 -3.5 38 39 211.5879349968016 0.0009850942014963948
10 60 -4 -3.5 39 40 193.3006811370431 0.0008947609580047811
10 60 -4 -3.5 40 42 338.7495201533526 0.001559041715267995
10 60 -4 -3.5 42 44 284.756504358437 0.0013007828707714
10 60 -4 -3.5 44 46 240.408950880737 0.001091973841084837
10 60 -4 -3.5 46 48 203.7783012351567 0.0009214914655615303
10 60 -4 -3.5 48 50 173.3648434791734 0.0007815331671565673
10 60 -4 -3.5 50 52 147.9918694151598 0.0006660339556674444
10 60 -4 -3.5 52 54 126.7301056772797 0.0005696294451524864
10 60 -4 -3.5 54 56 108.8397894656584 0.0004890127361676377
10 60 -4 -3.5 56 58 93.72857480593323 0.0004209150189922184
10 60 -4 -3.5 58 60 80.91907215627533 0.0003636176646750755
10 60 -4 -3.5 60 65 158.0616185375248 0.0007121674890413487
10 60 -4 -3.5 65 70 111.506481188478 0.0005053920624220609
10 60 -4 -3.5 70 80 136.8251246784974 0.0006258934812990447
10 60 -4 -3.5 80 90 71.98595523107279 0.0003351912301639004
10 60 -4 -3.5 90 100 38.8792965228139 0.0002816182753875296
10 60 -3.5 -3.25 0 0.5 -177442.0206315246 2.481242861395003
10 60 -3.5 -3.25 0.5 1 12309.7836448545 0.07364952007992542
