#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -474110.2116808079 19.31771162239602
10 60 -5 -4 0.5 1 69539.47243230198 0.3267320814338746
10 60 -5 -4 1 1.5 77648.42207658351 2.847723766666604
10 60 -5 -4 1.5 2 62584.4848854028 1.996955892129336
10 60 -5 -4 2 2.5 49988.90499095703 1.471317074567196
10 60 -5 -4 2.5 3 40580.59780176204 1.53699370524555
10 60 -5 -4 3 3.5 33526.66900069902 0.9035003546814551
10 60 -5 -4 3.5 4 28127.2465916563 0.7210017351317219
10 60 -5 -4 4 4.5 23902.39939574448 0.7132578318196465
10 60 -5 -4 4.5 5 20529.73318572844 0.4760508207873499
10 60 -5 -4 5 5.5 17790.01207890284 0.3936541334696813
10 60 -5 -4 5.5 6 15530.88832673643 0.3267190489605127
10 60 -5 -4 6 6.5 13644.06345091343 0.2709307989207446
10 60 -5 -4 6.5 7 12050.86491036976 0.2241269207297591
10 60 -5 -4 7 7.5 10692.95380605348 0.1860609557134012
10 60 -5 -4 7.5 8 9526.251193139744 0.1548207418163656
10 60 -5 -4 8 8.5 8516.866342692081 0.1307864353493642
10 60 -5 -4 8.5 9 7638.326522456741 0.1113792373271281
10 60 -5 -4 9 9.5 6869.651345217856 0.09504297339753975
10 60 -5 -4 9.5 10 6194.002359616426 0.08165658877533133
10 60 -5 -4 10 10.5 5597.696003413883 0.06988110732982022
10 60 -5 -4 10.5 11 5069.496982835132 0.05973477133829874
10 60 -5 -4 11 11.5 4600.102000249574 0.05179533039427042
10 60 -5 -4 11.5 12 4181.731427292959 0.177274478286563
10 60 -5 -4 12 12.5 3807.833285985858 0.1314641891917745
10 60 -5 -4 12.5 13 3472.855115300756 0.09463797547596187
10 60 -5 -4 13 13.5 3172.065540355835 0.06551754013571554
10 60 -5 -4 13.5 14 2901.40503989282 0.04253391988095245
10 60 -5 -4 14 14.5 2657.373839027428 0.02438466770490777
10 60 -5 -4 14.5 15 2436.945336373521 0.02138196313353546
10 60 -5 -4 15 16 4294.222869850051 0.04513231272449048
10 60 -5 -4 16 17 3636.12331034573 0.1497721988848753
10 60 -5 -4 17 18 3091.598056502266 0.02391154728184119
10 60 -5 -4 18 19 2638.627659167795 0.01936301134628593
10 60 -5 -4 19 20 2259.955779775111 0.01614590399958615
10 60 -5 -4 20 21 1941.955906748202 0.01356991393163298
10 60 -5 -4 21 22 1673.792155520448 0.01299090459588115
10 60 -5 -4 22 23 1446.764217405346 0.0133481838042826
10 60 -5 -4 23 24 1253.862656836014 0.01150344744542053
10 60 -5 -4 24 25 1089.403436572468 0.01216232789670357
10 60 -5 -4 25 26 948.7419895488707 0.0138929333733131
10 60 -5 -4 26 27 828.0720173141851 0.01287775858554596
10 60 -5 -4 27 28 724.2633299736352 0.01185334137949212
10 60 -5 -4 28 29 634.7221211103546 0.01157782006089292
10 60 -5 -4 29 30 557.291095987736 0.010933891749346
10 60 -5 -4 30 31 490.1744226611391 0.01032575360909505
10 60 -5 -4 31 32 431.8680234211368 0.0100910640118741
10 60 -5 -4 32 33 381.1065661030826 0.009874341533134157
10 60 -5 -4 33 34 336.8244153773908 0.00915506700368951
