#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 51 52 19.56257590338669 0.1023235832091402
-5 -4 52 53 18.66901085625381 0.1001475830231451
-5 -4 53 54 17.82698628256576 0.1035816745653075
-5 -4 54 55 17.01614940655088 0.0956885181039583
-5 -4 55 56 16.24022595706552 0.08873639465548085
-5 -4 56 57 15.50652151511793 0.08464028587088095
-5 -4 57 58 14.80707174987563 0.08090009531079369
-5 -4 58 59 14.14144965285928 0.0773591524740891
-5 -4 59 60 13.50416354666284 0.07424061446004934
-5 -4 60 61 12.92844230296133 0.03148213282492664
-5 -4 61 62 12.34828747441063 0.03080634201930875
-5 -4 62 63 11.79428028548636 0.03025145301469714
-5 -4 63 64 11.26522053544499 0.02977916908504566
-5 -4 64 65 10.75973479993617 0.02940623488213531
-5 -4 65 66 10.27656336932849 0.02907718223284355
-5 -4 66 67 9.802900237755939 0.01743578815505023
-5 -4 67 68 9.360798766014653 0.01782271565682375
-5 -4 68 69 8.93144174914268 0.01531391510055701
-5 -4 69 70 8.52356170049425 0.0149959703186797
-5 -4 70 71 8.128747312206118 0.01544165166113614
-5 -4 71 72 7.742737275832637 0.0160718719891361
-5 -4 72 73 7.375552965242871 0.01815655837248718
-5 -4 73 74 7.015712747598888 0.01789352742451529
-5 -4 74 75 6.676592276092674 0.02475063866072822
-5 -4 75 76 6.339951071960917 0.02395563815940453
-5 -4 76 77 6.014947392895588 0.02313350880376825
-5 -4 77 78 5.683918122968056 0.03123410328905745
-5 -4 78 79 5.382561932866852 0.02979285744556312
-5 -4 79 80 5.080091102632294 0.0672911598428592
-5 -4 80 81 4.336728032891732 0.05314038102630097
-5 -4 81 82 4.534930667779479 0.0443582288629981
-5 -4 82 83 4.27876136614127 0.03499274877193625
-5 -4 83 84 4.033255124875601 0.02753879414917848
-5 -4 84 85 3.798209415178159 0.02446252880397834
-5 -4 85 86 3.573409727195995 0.0239097821336329
-5 -4 86 87 3.358630842965194 0.02338323114931464
-5 -4 87 88 3.153640623197347 0.02345647375490407
-5 -4 88 89 2.958202633871611 0.02629467771342448
-5 -4 89 90 2.772068594268505 0.02910094163357732
-5 -4 90 91 2.594982480567275 0.03157675973808028
-5 -4 91 92 2.42668074540827 0.03360059217982521
-5 -4 92 93 2.296831701367998 0.05939564152703833
-5 -4 93 94 2.125246861130876 0.02373272316182118
-5 -4 94 95 1.976309400548518 0.04188023448458991
-5 -4 95 96 1.860198464454622 0.05164290560258086
-5 -4 96 97 1.76373718606417 0.05248575318602115
-5 -4 97 98 1.586335852632861 0.03608277989990592
-5 -4 98 99 1.471994251108649 0.03522135292014986
-5 -4 99 100 1.364278607094332 0.03411848338320732
-4 -3.75 51 52 24.03576014104002 0.04629869456682822
-4 -3.75 52 53 23.07871255641515 0.04460029185008139
-4 -3.75 53 54 22.16420971353484 0.04192900444715687
-4 -3.75 54 55 21.29015112854135 0.03848283156669047
-4 -3.75 55 56 20.45445953468037 0.03462263855633579
-4 -3.75 56 57 19.65487251535925 0.03123921092144599
-4 -3.75 57 58 18.88956319902026 0.02847860659580256
-4 -3.75 58 59 18.15691657737088 0.0262433667455514
-4 -3.75 59 60 17.45539777035075 0.02443744618994019
-4 -3.75 60 61 16.79124400787697 0.07079170761079481
-4 -3.75 61 62 16.14603777508254 0.05142867843484507
-4 -3.75 62 63 15.51003346515967 0.1364607360554685
-4 -3.75 63 64 14.91874717596426 0.1055383431062412
-4 -3.75 64 65 14.35124558820374 0.07883955782325695
-4 -3.75 65 66 13.80646315002226 0.05646040009445968
-4 -3.75 66 67 13.28295171893917 0.03933499383944506
-4 -3.75 67 68 12.81578025338136 0.02279459572212968
-4 -3.75 68 69 12.29240313277792 0.008752095214919063
-4 -3.75 69 70 11.82042378044912 0.001786551429737394
-4 -3.75 70 71 11.35964131359744 0.01002012326150593
-4 -3.75 71 72 10.90915223013393 0.01645560265318039
-4 -3.75 72 73 10.46876430575195 0.02109995184609042
-4 -3.75 73 74 10.01426650048806 0.05243414316376079
-4 -3.75 74 75 9.59256026108212 0.005436846379267495
-4 -3.75 75 76 9.182132358815307 0.03253244624752803
-4 -3.75 76 77 8.809010681151175 0.02623260693407901
-4 -3.75 77 78 8.417809367974375 0.0290898245309909
-4 -3.75 78 79 8.03955672381176 0.02655454443765809
-4 -3.75 79 80 7.672090320127788 0.02378279702916876
-4 -3.75 80 81 7.314654593517373 0.005632117510877714
-4 -3.75 81 82 6.968743828960736 0.002865358950142202
-4 -3.75 82 83 6.633747541141465 0.001166139226057786
-4 -3.75 83 84 6.309638762294136 0.002906075312660607
-4 -3.75 84 85 5.996384006955852 0.005171639714010082
-4 -3.75 85 86 5.693954477936769 0.007180620833605399
-4 -3.75 86 87 5.393122419135557 0.03482505981970626
-4 -3.75 87 88 5.111357010701059 0.01944560679792428
-4 -3.75 88 89 4.839292407436485 0.004747956286891069
-4 -3.75 89 90 4.588698235461409 0.03050613543685621
-4 -3.75 90 91 4.326932724265335 0.02112126805261171
-4 -3.75 91 92 4.086308734977091 0.03206836466373559
-4 -3.75 92 93 3.875656617220223 0.01584654379003951
-4 -3.75 93 94 3.665839893935998 0.01606596241075758
-4 -3.75 94 95 3.4463523202294 0.02008562270452798
-4 -3.75 95 96 3.238269871031898 0.0169028580023028
-4 -3.75 96 97 3.045904964141187 0.01689127596645128
-4 -3.75 97 98 2.862433754538527 0.01671660879386472
-4 -3.75 98 99 2.687625406409087 0.01639661764381556
-4 -3.75 99 100 2.521242576543217 0.01595049624910711
-3.75 -3.5 51 52 32.4600639508994 0.05918274141916993
